county,year,source,target,units,value
Cherokee,2020,electricity,government,EJ,2.9603887845284516e-5
Clayton,2020,electricity,government,EJ,3.305597655356135e-5
Cobb,2020,electricity,government,EJ,8.46030539642266e-5
Coweta,2020,electricity,government,EJ,1.620111562591541e-5
DeKalb,2020,electricity,government,EJ,8.440953564036074e-5
Douglas,2020,electricity,government,EJ,1.597138851127488e-5
Fayette,2020,electricity,government,EJ,1.3193246960557121e-5
Forsyth,2020,electricity,government,EJ,2.791951671833341e-5
Fulton,2020,electricity,government,EJ,1.1804650873613887e-4
Gwinnett,2020,electricity,government,EJ,1.0579789172271247e-4
Hall,2020,electricity,government,EJ,2.2454859520382584e-5
Henry,2020,electricity,government,EJ,2.670034023871301e-5
Paulding,2020,electricity,government,EJ,1.871994483050601e-5
Rockdale,2020,electricity,government,EJ,1.0334629164489557e-5
Bartow,2020,electricity,industrial,EJ,8.081814399313586e-4
Cherokee,2020,electricity,industrial,EJ,0.001982502982637851
Clayton,2020,electricity,industrial,EJ,0.00221368127233602
Cobb,2020,electricity,industrial,EJ,0.005665668229150067
Coweta,2020,electricity,industrial,EJ,0.0010849507408721678
DeKalb,2020,electricity,industrial,EJ,0.0056527087605740415
Douglas,2020,electricity,industrial,EJ,0.0010695664544450663
Fayette,2020,electricity,industrial,EJ,8.835208262737858e-4
Forsyth,2020,electricity,industrial,EJ,0.0018697045961387094
Fulton,2020,electricity,industrial,EJ,0.00790529800958754
Gwinnett,2020,electricity,industrial,EJ,0.0070850368368249065
Hall,2020,electricity,industrial,EJ,0.0015037493117973466
Henry,2020,electricity,industrial,EJ,0.0017880592048360143
Paulding,2020,electricity,industrial,EJ,0.0012536308290063214
Rockdale,2020,electricity,industrial,EJ,6.920858925737415e-4
Bartow,2020,electricity,residential,EJ,0.0010204248566901659
Cherokee,2020,electricity,residential,EJ,0.0025031449894690415
Clayton,2020,electricity,residential,EJ,0.0027950349803542163
Cobb,2020,electricity,residential,EJ,0.007153577656120776
Coweta,2020,electricity,residential,EJ,0.001369878902891412
DeKalb,2020,electricity,residential,EJ,0.007137214791037418
Douglas,2020,electricity,residential,EJ,0.0013504544178723193
Fayette,2020,electricity,residential,EJ,0.0011155497614617053
Forsyth,2020,electricity,residential,EJ,0.0023607236572146845
Fulton,2020,electricity,residential,EJ,0.009981375703470194
Gwinnett,2020,electricity,residential,EJ,0.008945698752344085
Hall,2020,electricity,residential,EJ,0.001898661736304003
Henry,2020,electricity,residential,EJ,0.0022576366737688124
Paulding,2020,electricity,residential,EJ,0.0015828575067744675
Rockdale,2020,electricity,residential,EJ,8.738404680597804e-4
Bartow,2020,electricity,transport,EJ,5.155877836459302e-6
Cherokee,2020,electricity,transport,EJ,1.26475846683204e-5
Clayton,2020,electricity,transport,EJ,1.4122410692816323e-5
Cobb,2020,electricity,transport,EJ,3.6144721727199615e-5
Coweta,2020,electricity,transport,EJ,6.921556474976725e-6
DeKalb,2020,electricity,transport,EJ,3.6062045444991135e-5
Douglas,2020,electricity,transport,EJ,6.823410814237509e-6
Fayette,2020,electricity,transport,EJ,5.636513313918863e-6
Forsyth,2020,electricity,transport,EJ,1.1927975590204612e-5
Fulton,2020,electricity,transport,EJ,5.0432673635390587e-5
Gwinnett,2020,electricity,transport,EJ,4.5199731882714134e-5
Hall,2020,electricity,transport,EJ,9.593325663288389e-6
Henry,2020,electricity,transport,EJ,1.140711029601725e-5
Paulding,2020,electricity,transport,EJ,7.997668700390797e-6
Rockdale,2020,electricity,transport,EJ,4.415234176560865e-6
Bartow,2021,electricity,commercial,EJ,0.0011601176575335571
Cherokee,2021,electricity,commercial,EJ,0.0028730616540495143
Clayton,2021,electricity,commercial,EJ,0.0031287720668607107
Cobb,2021,electricity,commercial,EJ,0.008017058876829668
Coweta,2021,electricity,commercial,EJ,0.0015683802016383155
DeKalb,2021,electricity,commercial,EJ,0.007939538554594543
Douglas,2021,electricity,commercial,EJ,0.0015243293360358635
Fayette,2021,electricity,commercial,EJ,0.0012625649352864235
Forsyth,2021,electricity,commercial,EJ,0.002727075851642337
Fulton,2021,electricity,commercial,EJ,0.011110228475763404
Gwinnett,2021,electricity,commercial,EJ,0.010094768716546944
Hall,2021,electricity,commercial,EJ,0.002164358195579491
Henry,2021,electricity,commercial,EJ,0.0025630326447976014
Paulding,2021,electricity,commercial,EJ,0.0018193122509127639
Rockdale,2021,electricity,commercial,EJ,9.818020957048793e-4
Bartow,2021,electricity,government,EJ,1.1689540895621412e-5
Cherokee,2021,electricity,government,EJ,2.8949453085694485e-5
Clayton,2021,electricity,government,EJ,3.152603427000962e-5
Cobb,2021,electricity,government,EJ,8.078123541585203e-5
Coweta,2021,electricity,government,EJ,1.5803263046536065e-5
DeKalb,2021,electricity,government,EJ,8.000012759361976e-5
Douglas,2021,electricity,government,EJ,1.535939910600942e-5
Fayette,2021,electricity,government,EJ,1.2721816919661307e-5
Forsyth,2021,electricity,government,EJ,2.7478475554806034e-5
Fulton,2021,electricity,government,EJ,1.1194853322312887e-4
Gwinnett,2021,electricity,government,EJ,1.0171658967314861e-4
Hall,2021,electricity,government,EJ,2.1808437683630375e-5
Henry,2021,electricity,government,EJ,2.5825548575712146e-5
Paulding,2021,electricity,government,EJ,1.8331696635118784e-5
Rockdale,2021,electricity,government,EJ,9.892803264066361e-6
Bartow,2021,electricity,industrial,EJ,8.613586264366211e-4
Cherokee,2021,electricity,industrial,EJ,0.0021331771169324117
Clayton,2021,electricity,industrial,EJ,0.002323035764901678
Cobb,2021,electricity,industrial,EJ,0.005952467646160084
Coweta,2021,electricity,industrial,EJ,0.0011644834534160116
DeKalb,2021,electricity,industrial,EJ,0.005894910726956448
Douglas,2021,electricity,industrial,EJ,0.0011317767767765562
Fayette,2021,electricity,industrial,EJ,9.374231927108635e-4
Forsyth,2021,electricity,industrial,EJ,0.002024786274482833
Fulton,2021,electricity,industrial,EJ,0.008249069460442881
Gwinnett,2021,electricity,industrial,EJ,0.007495115740559041
Hall,2021,electricity,industrial,EJ,0.0016069823524837335
Henry,2021,electricity,industrial,EJ,0.0019029882564917543
Paulding,2021,electricity,industrial,EJ,0.00135079428481176
Rockdale,2021,electricity,industrial,EJ,7.289637383736563e-4
Bartow,2021,electricity,residential,EJ,0.0010314293344402458
Cherokee,2021,electricity,residential,EJ,0.0025543616635766665
Clayton,2021,electricity,residential,EJ,0.0027817068980729906
Cobb,2021,electricity,residential,EJ,0.007127750920606519
Coweta,2021,electricity,residential,EJ,0.0013944045563139566
DeKalb,2021,electricity,residential,EJ,0.007058829691928251
Douglas,2021,electricity,residential,EJ,0.0013552401192460381
Fayette,2021,electricity,residential,EJ,0.0011225124472794257
Forsyth,2021,electricity,residential,EJ,0.0024245696221946874
Fulton,2021,electricity,residential,EJ,0.009877804624229887
Gwinnett,2021,electricity,residential,EJ,0.00897498672744325
Hall,2021,electricity,residential,EJ,0.0019242725241360036
Henry,2021,electricity,residential,EJ,0.0022787232293253372
Paulding,2021,electricity,residential,EJ,0.0016175014766066165
Rockdale,2021,electricity,residential,EJ,8.728937755139982e-4
Bartow,2021,electricity,transport,EJ,5.2918735026677024e-6
Cherokee,2021,electricity,transport,EJ,1.310546282945054e-5
Clayton,2021,electricity,transport,EJ,1.4271885173877833e-5
Cobb,2021,electricity,transport,EJ,3.6569792006975494e-5
Coweta,2021,electricity,transport,EJ,7.1541619742292016e-6
DeKalb,2021,electricity,transport,EJ,3.6216183270404346e-5
Douglas,2021,electricity,transport,EJ,6.953224071993669e-6
Fayette,2021,electricity,transport,EJ,5.75918647824419e-6
Forsyth,2021,electricity,transport,EJ,1.2439548993463712e-5
Fulton,2021,electricity,transport,EJ,5.067927662136793e-5
Gwinnett,2021,electricity,transport,EJ,4.6047259723834e-5
Hall,2021,electricity,transport,EJ,9.872713953703e-6
Henry,2021,electricity,transport,EJ,1.1691266356821589e-5
Paulding,2021,electricity,transport,EJ,8.298787826531728e-6
Rockdale,2021,electricity,transport,EJ,4.478487558038039e-6
Bartow,2022,electricity,commercial,EJ,0.0012100940694276929
Cherokee,2022,electricity,commercial,EJ,0.003019254698912028
Clayton,2022,electricity,commercial,EJ,0.003205984963231232
Cobb,2022,electricity,commercial,EJ,0.008304674836898023
Coweta,2022,electricity,commercial,EJ,0.0016412997013481305
DeKalb,2022,electricity,commercial,EJ,0.00820038394072342
Douglas,2022,electricity,commercial,EJ,0.001584316236991055
Fayette,2022,electricity,commercial,EJ,0.0013103407701838808
Forsyth,2022,electricity,commercial,EJ,0.0028757233071391225
Fulton,2022,electricity,commercial,EJ,0.011548688109832913
Gwinnett,2022,electricity,commercial,EJ,0.010512923535749128
Hall,2022,electricity,commercial,EJ,0.0022862684157692165
Henry,2022,electricity,commercial,EJ,0.0026663691485561626
Paulding,2022,electricity,commercial,EJ,0.0019189546350744456
Rockdale,2022,electricity,commercial,EJ,0.0010192659731460632
Bartow,2022,electricity,government,EJ,1.1194455244124826e-5
Cherokee,2022,electricity,government,EJ,2.793081335698908e-5
Clayton,2022,electricity,government,EJ,2.9658235744600273e-5
Cobb,2022,electricity,government,EJ,7.682568911574987e-5
Coweta,2022,electricity,government,EJ,1.518349400524433e-5
DeKalb,2022,electricity,government,EJ,7.586090480757752e-5
Douglas,2022,electricity,government,EJ,1.4656345862371308e-5
Fayette,2022,electricity,government,EJ,1.2121827118211493e-5
Forsyth,2022,electricity,government,EJ,2.6603019277237378e-5
Fulton,2022,electricity,government,EJ,1.0683572082542634e-4
Gwinnett,2022,electricity,government,EJ,9.72539697360134e-5
Hall,2022,electricity,government,EJ,2.1150032962717502e-5
Henry,2022,electricity,government,EJ,2.4666305580642903e-5
Paulding,2022,electricity,government,EJ,1.7752051117816315e-5
Rockdale,2022,electricity,government,EJ,9.429124236299495e-6
Bartow,2022,electricity,industrial,EJ,8.860291058095163e-4
Cherokee,2022,electricity,industrial,EJ,0.002210693869736425
Clayton,2022,electricity,industrial,EJ,0.002347417495859613
Cobb,2022,electricity,industrial,EJ,0.006080670755832691
Coweta,2022,electricity,industrial,EJ,0.001201757238128342
DeKalb,2022,electricity,industrial,EJ,0.006004309114356869
Douglas,2022,electricity,industrial,EJ,0.0011600340289615483
Fayette,2022,electricity,industrial,EJ,9.594295933215053e-4
Forsyth,2022,electricity,industrial,EJ,0.002105600394839644
Fulton,2022,electricity,industrial,EJ,0.008455932524376092
Gwinnett,2022,electricity,industrial,EJ,0.007697547219803316
Hall,2022,electricity,industrial,EJ,0.0016740023864612293
Henry,2022,electricity,industrial,EJ,0.0019523115864625467
Paulding,2022,electricity,industrial,EJ,0.0014050557740590871
Rockdale,2022,electricity,industrial,EJ,7.463050531235052e-4
Bartow,2022,electricity,residential,EJ,0.0010804820071642332
Cherokee,2022,electricity,residential,EJ,0.0026958651063907564
Clayton,2022,electricity,residential,EJ,0.0028625948639255092
Cobb,2022,electricity,residential,EJ,0.007415168756972449
Coweta,2022,electricity,residential,EJ,0.0014655016006395285
DeKalb,2022,electricity,residential,EJ,0.0073220483627199715
Douglas,2022,electricity,residential,EJ,0.001414621582714291
Fayette,2022,electricity,residential,EJ,0.0011699913760481457
Forsyth,2022,electricity,residential,EJ,0.0025677072299149133
Fulton,2022,electricity,residential,EJ,0.010311718753342417
Gwinnett,2022,electricity,residential,EJ,0.009386893969691557
Hall,2022,electricity,residential,EJ,0.0020413883095508566
Henry,2022,electricity,residential,EJ,0.0023807768026127803
Paulding,2022,electricity,residential,EJ,0.0017134171699089036
Rockdale,2022,electricity,residential,EJ,9.100933326777784e-4
Bartow,2022,electricity,transport,EJ,5.337876747527055e-6
Cherokee,2022,electricity,transport,EJ,1.3318311244849316e-5
Clayton,2022,electricity,transport,EJ,1.4142001866224287e-5
Cobb,2022,electricity,transport,EJ,3.6632962533744424e-5
Coweta,2022,electricity,transport,EJ,7.239978885024019e-6
DeKalb,2022,electricity,transport,EJ,3.6172922307340823e-5
Douglas,2022,electricity,transport,EJ,6.988617675123183e-6
Fayette,2022,electricity,transport,EJ,5.780077520592436e-6
Forsyth,2022,electricity,transport,EJ,1.2685176269609636e-5
Fulton,2022,electricity,transport,EJ,5.094271204475381e-5
Gwinnett,2022,electricity,transport,EJ,4.6373824570965176e-5
Hall,2022,electricity,transport,EJ,1.0085016796183247e-5
Henry,2022,electricity,transport,EJ,1.1761688812451374e-5
Paulding,2022,electricity,transport,EJ,8.464749629727203e-6
Rockdale,2022,electricity,transport,EJ,4.496110075289487e-6
Bartow,2023,electricity,commercial,EJ,0.001219824646276935
Cherokee,2023,electricity,commercial,EJ,0.003047445061799539
Clayton,2023,electricity,commercial,EJ,0.0031762100472476126
Cobb,2023,electricity,commercial,EJ,0.008288064328245751
Coweta,2023,electricity,commercial,EJ,0.0016579035602690131
DeKalb,2023,electricity,commercial,EJ,0.008148435427077251
Douglas,2023,electricity,commercial,EJ,0.0015850389380347404
Fayette,2023,electricity,commercial,EJ,0.0013123482878763953
Forsyth,2023,electricity,commercial,EJ,0.002912622170222204
Fulton,2023,electricity,commercial,EJ,0.011500165612683019
Gwinnett,2023,electricity,commercial,EJ,0.010520195855671145
Hall,2023,electricity,commercial,EJ,0.0023154569122576557
Henry,2023,electricity,commercial,EJ,0.0027046694240932027
Paulding,2023,electricity,commercial,EJ,0.0019471765349107844
Rockdale,2023,electricity,commercial,EJ,0.0010212823427690457
Bartow,2023,electricity,government,EJ,1.0477375080907905e-5
Cherokee,2023,electricity,government,EJ,2.617525809827382e-5
Clayton,2023,electricity,government,EJ,2.7281252352402726e-5
Cobb,2023,electricity,government,EJ,7.118823096972353e-5
Coweta,2023,electricity,government,EJ,1.4240143041811815e-5
DeKalb,2023,electricity,government,EJ,6.998892386099891e-5
Douglas,2023,electricity,government,EJ,1.3614290810011757e-5
Fayette,2023,electricity,government,EJ,1.1272083484158971e-5
Forsyth,2023,electricity,government,EJ,2.5017230992607665e-5
Fulton,2023,electricity,government,EJ,9.87777620204634e-5
Gwinnett,2023,electricity,government,EJ,9.036055980742617e-5
Hall,2023,electricity,government,EJ,1.9888031142384898e-5
Henry,2023,electricity,government,EJ,2.3231073509277297e-5
Paulding,2023,electricity,government,EJ,1.672478004709144e-5
Rockdale,2023,electricity,government,EJ,8.772046212837676e-6
Bartow,2023,electricity,industrial,EJ,8.78229919095133e-4
Cherokee,2023,electricity,industrial,EJ,0.002194050954979198
Clayton,2023,electricity,industrial,EJ,0.002286757118194951
Cobb,2023,electricity,industrial,EJ,0.005967108540286063
Coweta,2023,electricity,industrial,EJ,0.0011936309977393508
DeKalb,2023,electricity,industrial,EJ,0.0058665807480736114
Douglas,2023,electricity,industrial,EJ,0.001141171087632587
Fayette,2023,electricity,industrial,EJ,9.448436168297117e-4
Forsyth,2023,electricity,industrial,EJ,0.0020969833170006377
Fulton,2023,electricity,industrial,EJ,0.008279706059746475
Gwinnett,2023,electricity,industrial,EJ,0.007574163043344078
Hall,2023,electricity,industrial,EJ,0.0016670457863979281
Henry,2023,electricity,industrial,EJ,0.0019472648111761364
Paulding,2023,electricity,industrial,EJ,0.0014018971463955856
Rockdale,2023,electricity,industrial,EJ,7.352865938566389e-4
Bartow,2023,electricity,residential,EJ,0.0010333566541582977
Cherokee,2023,electricity,residential,EJ,0.0025815986276419792
Clayton,2023,electricity,residential,EJ,0.0026906800066266393
Cobb,2023,electricity,residential,EJ,0.007021112788485482
Coweta,2023,electricity,residential,EJ,0.0014044688154036284
DeKalb,2023,electricity,residential,EJ,0.006902828201782251
Douglas,2023,electricity,residential,EJ,0.001342742613634934
Fayette,2023,electricity,residential,EJ,0.0011117367073942882
Forsyth,2023,electricity,residential,EJ,0.0024673853818533114
Fulton,2023,electricity,residential,EJ,0.009742197533112047
Gwinnett,2023,electricity,residential,EJ,0.008912030449365317
Hall,2023,electricity,residential,EJ,0.0019615055450806695
Henry,2023,electricity,residential,EJ,0.002291221246607508
Paulding,2023,electricity,residential,EJ,0.0016495221959256473
Rockdale,2023,electricity,residential,EJ,8.651644380984039e-4
Bartow,2023,electricity,transport,EJ,5.391599732873771e-6
Cherokee,2023,electricity,transport,EJ,1.3469644207709895e-5
Clayton,2023,electricity,transport,EJ,1.4038782782884832e-5
Cobb,2023,electricity,transport,EJ,3.663307308521576e-5
Coweta,2023,electricity,transport,EJ,7.327899481256697e-6
DeKalb,2023,electricity,transport,EJ,3.6015916227023674e-5
Douglas,2023,electricity,transport,EJ,7.005839356489334e-6
Fayette,2023,electricity,transport,EJ,5.800552317046189e-6
Forsyth,2023,electricity,transport,EJ,1.2873729812610354e-5
Fulton,2023,electricity,transport,EJ,5.083049439490432e-5
Gwinnett,2023,electricity,transport,EJ,4.6499048316768545e-5
Hall,2023,electricity,transport,EJ,1.0234271710865954e-5
Henry,2023,electricity,transport,EJ,1.1954582971380728e-5
Paulding,2023,electricity,transport,EJ,8.606480052297308e-6
Rockdale,2023,electricity,transport,EJ,4.514046853593568e-6
Bartow,2024,electricity,commercial,EJ,0.001288211134992869
Cherokee,2024,electricity,commercial,EJ,0.003217710410058566
Clayton,2024,electricity,commercial,EJ,0.0032636443435407132
Cobb,2024,electricity,commercial,EJ,0.008633584273666594
Coweta,2024,electricity,commercial,EJ,0.0017346692354846193
DeKalb,2024,electricity,commercial,EJ,0.008444685083253498
Douglas,2024,electricity,commercial,EJ,0.0016650996073515156
Fayette,2024,electricity,commercial,EJ,0.0013715170921601327
Forsyth,2024,electricity,commercial,EJ,0.003070623158142107
Fulton,2024,electricity,commercial,EJ,0.011953281171358672
Gwinnett,2024,electricity,commercial,EJ,0.011005167510928247
Hall,2024,electricity,commercial,EJ,0.00243093557995195
Henry,2024,electricity,commercial,EJ,0.0028428061959243273
Paulding,2024,electricity,commercial,EJ,0.002067016043943991
Rockdale,2024,electricity,commercial,EJ,0.0010700742833394659
Bartow,2024,electricity,government,EJ,9.778916262712104e-6
Cherokee,2024,electricity,government,EJ,2.4425903334389303e-5
Clayton,2024,electricity,government,EJ,2.4774591586599908e-5
Cobb,2024,electricity,government,EJ,6.553824552969812e-5
Coweta,2024,electricity,government,EJ,1.3168016279723292e-5
DeKalb,2024,electricity,government,EJ,6.410429629966449e-5
Douglas,2024,electricity,government,EJ,1.263990753305778e-5
Fayette,2024,electricity,government,EJ,1.041129860842771e-5
Forsyth,2024,electricity,government,EJ,2.330935195493592e-5
Fulton,2024,electricity,government,EJ,9.07383366469789e-5
Gwinnett,2024,electricity,government,EJ,8.354112817623089e-5
Hall,2024,electricity,government,EJ,1.8453431142348573e-5
Henry,2024,electricity,government,EJ,2.15799747307859e-5
Paulding,2024,electricity,government,EJ,1.5690888130323937e-5
Rockdale,2024,electricity,government,EJ,8.12302155090146e-6
Bartow,2024,electricity,industrial,EJ,8.949619427500416e-4
Cherokee,2024,electricity,industrial,EJ,0.0022354474989140566
Clayton,2024,electricity,industrial,EJ,0.0022673592882400825
Cobb,2024,electricity,industrial,EJ,0.005998030248744615
Coweta,2024,electricity,industrial,EJ,0.0012051308258771089
DeKalb,2024,electricity,industrial,EJ,0.005866795871208397
Douglas,2024,electricity,industrial,EJ,0.0011567985549790275
Fayette,2024,electricity,industrial,EJ,9.528372857305838e-4
Forsyth,2024,electricity,industrial,EJ,0.002133261227461242
Fulton,2024,electricity,industrial,EJ,0.008304331059377053
Gwinnett,2024,electricity,industrial,EJ,0.00764564583267983
Hall,2024,electricity,industrial,EJ,0.0016888495761574359
Henry,2024,electricity,industrial,EJ,0.001974989415054524
Paulding,2024,electricity,industrial,EJ,0.0014360229034923375
Rockdale,2024,electricity,industrial,EJ,7.434152162561831e-4
Bartow,2024,electricity,residential,EJ,0.0011015046691090985
Cherokee,2024,electricity,residential,EJ,0.002751352588285213
Clayton,2024,electricity,residential,EJ,0.002790629101914644
Cobb,2024,electricity,residential,EJ,0.007382278518065504
Coweta,2024,electricity,residential,EJ,0.0014832555086218809
DeKalb,2024,electricity,residential,EJ,0.007220757370965572
Douglas,2024,electricity,residential,EJ,0.0014237689321320562
Fayette,2024,electricity,residential,EJ,0.0011727367042093475
Forsyth,2024,electricity,residential,EJ,0.002625583379844624
Fulton,2024,electricity,residential,EJ,0.010220836215251576
Gwinnett,2024,electricity,residential,EJ,0.009410137102783484
Hall,2024,electricity,residential,EJ,0.002078608714739397
Henry,2024,electricity,residential,EJ,0.00243078499566009
Paulding,2024,electricity,residential,EJ,0.001767433739454773
Rockdale,2024,electricity,residential,EJ,9.149834117825094e-4
Bartow,2024,electricity,transport,EJ,5.738438260036466e-6
Cherokee,2024,electricity,transport,EJ,1.4333545197076651e-5
Clayton,2024,electricity,transport,EJ,1.4538161532215986e-5
Cobb,2024,electricity,transport,EJ,3.8458983136744713e-5
Coweta,2024,electricity,transport,EJ,7.727221135585237e-6
DeKalb,2024,electricity,transport,EJ,3.7617516771402033e-05
Douglas,2024,electricity,transport,EJ,7.417317731577073e-6
Fayette,2024,electricity,transport,EJ,6.109531226796321e-6
Forsyth,2024,electricity,transport,EJ,1.367833341460304e-5
Fulton,2024,electricity,transport,EJ,5.3246835199167725e-5
Gwinnett,2024,electricity,transport,EJ,4.902338800477029e-5
Hall,2024,electricity,transport,EJ,1.0828794566938304e-5
Henry,2024,electricity,transport,EJ,1.2663504760538484e-5
Paulding,2024,electricity,transport,EJ,9.207686246822479e-6
Rockdale,2024,electricity,transport,EJ,4.7667304231385055e-6
Bartow,2020,electricity,en4water,EJ,1.1468521719357942e-4
Bartow,2021,electricity,en4water,EJ,1.1767228724052486e-4
Bartow,2022,electricity,en4water,EJ,1.1609325356961305e-4
Bartow,2023,electricity,en4water,EJ,1.226069122177527e-4
Bartow,2024,electricity,en4water,EJ,1.253890936633456e-4
Cherokee,2020,electricity,en4water,EJ,1.0482492344220462e-4
Cherokee,2021,electricity,en4water,EJ,1.0671174644823765e-4
Cherokee,2022,electricity,en4water,EJ,1.0843531015218997e-4
Cherokee,2023,electricity,en4water,EJ,1.1002920444218043e-4
Cherokee,2024,electricity,en4water,EJ,1.1155843306418916e-4
Clayton,2020,electricity,en4water,EJ,1.737300344577223e-4
Clayton,2021,electricity,en4water,EJ,1.7615469128413143e-4
Clayton,2022,electricity,en4water,EJ,1.7846811485241386e-4
Clayton,2023,electricity,en4water,EJ,1.8075005624228918e-4
Clayton,2024,electricity,en4water,EJ,1.8302663896387132e-4
Cobb,2020,electricity,en4water,EJ,5.114767549074079e-4
Cobb,2021,electricity,en4water,EJ,5.190511855512675e-4
Cobb,2022,electricity,en4water,EJ,5.264569547050098e-4
Cobb,2023,electricity,en4water,EJ,5.339315271988066e-4
Cobb,2024,electricity,en4water,EJ,5.412896265030679e-4
Coweta,2020,electricity,en4water,EJ,6.826290432597519e-5
Coweta,2021,electricity,en4water,EJ,6.616891906282444e-5
Coweta,2022,electricity,en4water,EJ,6.579801352939632e-5
Coweta,2023,electricity,en4water,EJ,6.579503286710822e-5
Coweta,2024,electricity,en4water,EJ,6.326581420609473e-5
DeKalb,2020,electricity,en4water,EJ,4.890353323594718e-4
DeKalb,2021,electricity,en4water,EJ,4.976788262778014e-4
DeKalb,2022,electricity,en4water,EJ,5.057505302622561e-4
DeKalb,2023,electricity,en4water,EJ,5.136217587245957e-4
DeKalb,2024,electricity,en4water,EJ,5.201054965305374e-4
Douglas,2020,electricity,en4water,EJ,8.553429138520581e-5
Douglas,2021,electricity,en4water,EJ,9.222719798204797e-5
Douglas,2022,electricity,en4water,EJ,9.886905799821271e-5
Douglas,2023,electricity,en4water,EJ,1.0543560985721289e-4
Douglas,2024,electricity,en4water,EJ,1.1195854066647188e-4
Fayette,2020,electricity,en4water,EJ,5.3672990429412824e-5
Fayette,2021,electricity,en4water,EJ,5.424887660230551e-5
Fayette,2022,electricity,en4water,EJ,5.496090352809246e-5
Fayette,2023,electricity,en4water,EJ,5.5699568571338526e-5
Fayette,2024,electricity,en4water,EJ,5.644246472934297e-5
Forsyth,2020,electricity,en4water,EJ,1.0097063507182688e-4
Forsyth,2021,electricity,en4water,EJ,1.0311063346725953e-4
Forsyth,2022,electricity,en4water,EJ,1.0523171867078197e-4
Forsyth,2023,electricity,en4water,EJ,1.0731931441651322e-4
Forsyth,2024,electricity,en4water,EJ,1.093764602014558e-4
Fulton,2020,electricity,en4water,EJ,0.0011394417260830298
Fulton,2021,electricity,en4water,EJ,0.0011532338821392642
Fulton,2022,electricity,en4water,EJ,0.0011671070505678053
Fulton,2023,electricity,en4water,EJ,0.0011820479577883116
Fulton,2024,electricity,en4water,EJ,0.0011974948184053336
Gwinnett,2020,electricity,en4water,EJ,4.4073353220659884e-4
Gwinnett,2021,electricity,en4water,EJ,4.4979286683821614e-4
Gwinnett,2022,electricity,en4water,EJ,4.588427358198678e-4
Gwinnett,2023,electricity,en4water,EJ,4.679007195621292e-4
Gwinnett,2024,electricity,en4water,EJ,4.7674353821337335e-4
Hall,2020,electricity,en4water,EJ,1.0529831351190773e-4
Hall,2021,electricity,en4water,EJ,1.0777828646221667e-4
Hall,2022,electricity,en4water,EJ,1.1024570279523607e-4
Hall,2023,electricity,en4water,EJ,1.12752272783725e-4
Hall,2024,electricity,en4water,EJ,1.1525364701484193e-4
Henry,2020,electricity,en4water,EJ,9.407823391321725e-5
Henry,2021,electricity,en4water,EJ,9.592374870802964e-5
Henry,2022,electricity,en4water,EJ,9.791987626322142e-5
Henry,2023,electricity,en4water,EJ,9.996457114468124e-5
Henry,2024,electricity,en4water,EJ,1.0194281457858844e-4
Paulding,2020,electricity,en4water,EJ,4.651667746601701e-5
Paulding,2021,electricity,en4water,EJ,4.772879232415934e-5
Paulding,2022,electricity,en4water,EJ,4.88982926312211e-5
Paulding,2023,electricity,en4water,EJ,5.0055460527382235e-5
Paulding,2024,electricity,en4water,EJ,5.117907293013447e-5
Rockdale,2020,electricity,en4water,EJ,5.5817739589927805e-5
Rockdale,2021,electricity,en4water,EJ,5.661953713574696e-5
Rockdale,2022,electricity,en4water,EJ,5.738610626500453e-5
Rockdale,2023,electricity,en4water,EJ,5.8135468203301194e-5
Rockdale,2024,electricity,en4water,EJ,5.886541108591901e-5
Bartow,2020,Bowen Plant,elec_own_use,EJ,0.0028545036840000072
Bartow,2021,Bowen Plant,elec_own_use,EJ,0.003202428276000001
Bartow,2022,Bowen Plant,elec_own_use,EJ,0.0029894497560000073
Bartow,2023,Bowen Plant,elec_own_use,EJ,0.003393160199999995
Bartow,2024,Bowen Plant,elec_own_use,EJ,0.0036016785359999984
Cobb,2020,Jack McDonough,elec_own_use,EJ,9.50372855999998e-4
Cobb,2021,Jack McDonough,elec_own_use,EJ,8.859503880000175e-4
Cobb,2022,Jack McDonough,elec_own_use,EJ,9.123358320000108e-4
Cobb,2023,Jack McDonough,elec_own_use,EJ,8.709894000000079e-4
Cobb,2024,Jack McDonough,elec_own_use,EJ,9.114015960000055e-4
Coweta,2020,Yates Plant,elec_own_use,EJ,6.343838280000007e-4
Coweta,2021,Yates Plant,elec_own_use,EJ,5.999974920000003e-4
Coweta,2022,Yates Plant,elec_own_use,EJ,5.463969479999999e-4
Coweta,2023,Yates Plant,elec_own_use,EJ,5.101049520000005e-4
Coweta,2024,Yates Plant,elec_own_use,EJ,4.520426040000008e-4
Bartow,2020,Bowen Plant,efficiency_losses,EJ,0.051854784841
Bartow,2021,Bowen Plant,efficiency_losses,EJ,0.060826633418999985
Bartow,2022,Bowen Plant,efficiency_losses,EJ,0.055460680139
Bartow,2023,Bowen Plant,efficiency_losses,EJ,0.0658157581
Bartow,2024,Bowen Plant,efficiency_losses,EJ,0.070177038099
Cobb,2020,Jack McDonough,efficiency_losses,EJ,0.069757578974
Cobb,2021,Jack McDonough,efficiency_losses,EJ,0.06782410751199998
Cobb,2022,Jack McDonough,efficiency_losses,EJ,0.067542002688
Cobb,2023,Jack McDonough,efficiency_losses,EJ,0.06509781900500002
