county,year,Single Family,Multifamily,Residential,Commercial,Institutional,Industrial,Municipal,Irrigation,Agricultural,Other,Self Supplied,New Commercial,Anheuser-Busch,NRW
Forsyth,2042,,,24.76993234,4.28689821,,2.222089026,0.375922724,1.201664124,,0.22374021,0.557422637,0.002494803,,9.99866865
Forsyth,2043,,,25.40228589,4.396338772,,2.278816912,0.385519684,1.232341502,,0.229452091,0.571653124,0.002558493,,10.25392545
Forsyth,2044,,,26.03729984,4.506239764,,2.335783459,0.395157021,1.263147944,,0.235188003,0.58594348,0.002622451,,10.51025615
Forsyth,2045,,,26.78028343,4.634826915,,2.402435869,0.406432967,1.299192319,,0.241899176,0.602663585,0.002697284,,10.81017004
Forsyth,2046,,,27.52175102,4.763151693,,2.46895228,0.417685905,1.335163148,,0.248596656,0.619349574,0.002771964,,11.10947197
Forsyth,2047,,,28.27800842,4.894036124,,2.536795472,0.429163302,1.371851475,,0.255427728,0.636368393,0.002848133,,11.41474399
Forsyth,2048,,,29.05301772,5.028165921,,2.60632088,0.440925288,1.409449514,,0.262428181,0.653809204,0.002926191,,11.72758542
Forsyth,2049,,,29.85045361,5.166177057,,2.677858159,0.453027633,1.448135534,,0.269631207,0.671754704,0.003006508,,12.04947961
Forsyth,2050,,,30.82465634,5.334780986,,2.765253036,0.467812693,1.495397046,,0.278430921,0.693678166,0.003104629,,12.44272777
Forsyth,2051,,,31.77929581,5.49999913,,2.85089291,0.48230085,1.541709486,,0.287053926,0.715161375,0.003200779,,12.82807899
Forsyth,2052,,,32.76089437,5.669883047,,2.938951261,0.497198154,1.589329793,,0.295920444,0.737251273,0.003299645,,13.22431257
Forsyth,2053,,,33.74807438,5.840732936,,3.027510318,0.512180165,1.637220872,,0.304837379,0.759466775,0.003399073,,13.62279915
Forsyth,2054,,,34.73986797,6.012381293,,3.116483257,0.527232195,1.685335771,,0.313795986,0.781786101,0.003498965,,14.02314807
Forsyth,2055,,,35.83197076,6.201390025,,3.214454845,0.543806574,1.738316971,,0.32366066,0.806362786,0.003608961,,14.46398795
Forsyth,2056,,,36.92977006,6.391384643,,3.312937463,0.560467407,1.791574526,,0.333576789,0.831067664,0.00371953,,14.90712728
Forsyth,2057,,,38.03245966,6.58222562,,3.411858786,0.577202458,1.845069324,,0.343537091,0.855882595,0.003830592,,15.35224065
Forsyth,2058,,,39.1405542,6.774002022,,3.51126498,0.594019537,1.898826333,,0.353546214,0.880819158,0.003942198,,15.79953578
Forsyth,2059,,,40.25382041,6.966673478,,3.611135121,0.610915105,1.952834234,,0.363602052,0.905872104,0.004054325,,16.24891852
Forsyth,2060,,,41.37603219,7.160893131,,3.711807761,0.627946435,2.007276112,,0.373738692,0.931126362,0.004167353,,16.70191223
Forsyth,2061,,,42.50325431,7.355979917,,3.812929874,0.645053806,2.061961057,,0.38392059,0.956493372,0.004280886,,17.15692843
Forsyth,2062,,,43.63559894,7.551953249,,3.914511523,0.662238918,2.11689451,,0.394148758,0.981975659,0.004394935,,17.61401239
Forsyth,2063,,,44.77370663,7.748923984,,4.016610171,0.679511494,2.172107546,,0.404428982,1.007587638,0.004509564,,18.07342268
Forsyth,2064,,,45.91722633,7.946831371,,4.119194327,0.696866206,2.227583136,,0.414758091,1.03332141,0.004624738,,18.53501758
Forsyth,2065,,,47.17567484,8.164629327,,4.232088644,0.715965144,2.288634268,,0.426125322,1.061641539,0.004751487,,19.04300483
Fulton,2020,42.77067139,24.18200549,,40.2850411,0.735608641,1.987568989,2.466486949,0.171045172,,0.544585356,0.477720363,,,37.62464842
Fulton,2021,43.42304853,24.55085141,,40.89950515,0.746828812,2.017885197,2.504108049,0.173654108,,0.552891866,0.485006988,,,38.19853374
Fulton,2022,44.08496105,24.92508852,,41.52295043,0.758212982,2.048644518,2.542279033,0.176301178,,0.561319788,0.492400117,,,38.78080718
Fulton,2023,44.76159117,25.30764677,,42.16025799,0.769850278,2.080087771,2.581298747,0.179007105,,0.569935104,0.499957632,,,39.37602745
Fulton,2024,45.46816958,25.70713741,,42.82577338,0.782002651,2.112922732,2.62204551,0.181832798,,0.578931742,0.50784965,,,39.99759272
Fulton,2025,46.16348189,26.10025834,,43.48067742,0.793961261,2.145234154,2.662142583,0.184613438,,0.587784933,0.515615832,,,40.6092474
Fulton,2026,46.80889369,26.46516614,,44.08858091,0.805061636,2.17522668,2.699362007,0.187194519,,0.596002756,0.522824659,,,41.17700543
Fulton,2027,47.44035528,26.82218667,,44.68334493,0.815922082,2.204570935,2.735776956,0.189719811,,0.604042955,0.529877671,,,41.73249169
Fulton,2028,48.04838684,27.16596015,,45.25604055,0.826379558,2.232826387,2.770840747,0.192151404,,0.611784828,0.536668985,,,42.26736695
Fulton,2029,48.63856278,27.49963829,,45.81191824,0.836529937,2.260252082,2.804874846,0.19451159,,0.61929935,0.543260863,,,42.7865349
Fulton,2030,49.21539267,27.82577073,,46.35522549,0.846450779,2.287057581,2.838139308,0.196818404,,0.626643942,0.549703675,,,43.29396256
Fulton,2031,49.74636196,28.12597416,,46.85533734,0.855582868,2.311731922,2.868759095,0.198941816,,0.633404605,0.555634254,,,43.76104742
Fulton,2032,50.29954857,28.43873899,,47.37637535,0.865097071,2.337438709,2.900660103,0.201154077,,0.640448154,0.561812986,,,44.24767649
Fulton,2033,50.85474339,28.75263923,,47.89930485,0.874645813,2.363238818,2.932676921,0.203374369,,0.647517273,0.568014148,,,44.73607213
Fulton,2034,51.39136042,29.05603582,,48.40473623,0.883875038,2.388175611,2.963622399,0.205520367,,0.654349847,0.574007809,,,45.20812521
Fulton,2035,51.86819121,29.32563002,,48.85385586,0.892076004,2.410334115,2.991120142,0.207427272,,0.660421182,0.579333696,,,45.62758533
Fulton,2036,52.37640609,29.61296839,,49.33253568,0.900816743,2.43395105,3.020427734,0.209459685,,0.666892121,0.585010123,,,46.07465351
Fulton,2037,52.85770497,29.88508879,,49.78586372,0.909094556,2.456317187,3.048183141,0.211384459,,0.673020346,0.590385916,,,46.49804413
Fulton,2038,53.32609287,30.14990948,,50.22703113,0.917150314,2.478083347,3.075194002,0.213257599,,0.67898418,0.595617502,,,46.91007718
Fulton,2039,53.78502005,30.4093812,,50.65928762,0.925043358,2.499409864,3.101659284,0.215092906,,0.684827554,0.600743418,,,47.31378779
Fulton,2040,54.29488392,30.69765189,,51.1395206,0.933812458,2.523103427,3.131061969,0.217131914,,0.691319489,0.606438263,,,47.76230656
Fulton,2041,54.80661404,30.98697773,,51.62151137,0.942613655,2.546883716,3.160572277,0.219178386,,0.697835185,0.612153953,,,48.21246704
Fulton,2042,55.29548392,31.26337868,,52.08197044,0.95102168,2.569601681,3.188764287,0.221133436,,0.70405981,0.617614309,,,48.64251774
Fulton,2043,55.79177854,31.54397748,,52.54942274,0.959557403,2.592664676,3.217384464,0.223118179,,0.710378972,0.623157595,,,49.07909986
Fulton,2044,56.22604991,31.78950912,,52.95845631,0.967026395,2.612845428,3.242427902,0.224854884,,0.715908411,0.628008121,,,49.46112117
Fulton,2045,56.60783199,32.00536395,,53.318051,0.973592628,2.630586983,3.264444403,0.226381678,,0.720769521,0.632272377,,,49.79696851
Fulton,2046,56.99150742,32.22228927,,53.67942902,0.980191424,2.648416523,3.286570089,0.227916043,,0.725654738,0.63655778,,,50.13448141
Fulton,2047,57.37653177,32.43997725,,54.04207757,0.986813421,2.666308748,3.308773564,0.229455802,,0.730557131,0.640858249,,,50.47318093
Fulton,2048,57.76092371,32.65730766,,54.40413045,0.993424541,2.684171584,3.330940569,0.230993033,,0.735451471,0.645151655,,,50.81132412
Fulton,2049,58.14831136,32.87633182,,54.76900495,1.000087183,2.702173632,3.35328033,0.232542244,,0.740383955,0.649478521,,,51.1521026
Fulton,2050,58.5343735,33.09460655,,55.13263098,1.006727029,2.720114083,3.375543652,0.234086154,,0.745299561,0.653790582,,,51.49171504
Fulton,2051,58.92172775,33.31361183,,55.49747403,1.013389097,2.738114579,3.397881487,0.235635231,,0.75023162,0.658117076,,,51.83246414
Fulton,2052,59.35994779,33.56137598,,55.91022677,1.020926001,2.758478827,3.423152636,0.237387727,,0.755811336,0.663011706,,,52.21795902
Fulton,2053,59.78375078,33.80098892,,56.30940033,1.028214948,2.778173109,3.447592387,0.239082567,,0.761207485,0.667745308,,,52.59077146
Fulton,2054,60.17736983,34.02353624,,56.68014409,1.034984764,2.796464733,3.470291499,0.240656698,,0.766219311,0.672141775,,,52.9370316
Fulton,2055,60.57385035,34.24770139,,57.05358302,1.041803794,2.81488933,3.493155625,0.242242272,,0.771267571,0.676570202,,,53.28580891
Fulton,2056,60.97151556,34.47253635,,57.4281378,1.048643199,2.83336898,3.51608807,0.243832584,,0.776330916,0.681011862,,,53.63562839
Fulton,2057,61.36003011,34.69219765,,57.79407372,1.055325224,2.851423396,3.538492817,0.245386302,,0.781277748,0.685351315,,,53.97739818
Fulton,2058,61.73284809,34.90298429,,58.14522527,1.061737284,2.868748385,3.559992378,0.246877247,,0.786024721,0.689515447,,,54.30535995
Fulton,2059,62.14217113,35.13441045,,58.53076037,1.068777191,2.887769779,3.583597103,0.24851418,,0.791236501,0.694087317,,,54.66543463
Fulton,2060,62.57326932,35.378148,,58.93680517,1.076191607,2.907803072,3.608457551,0.250238195,,0.796725537,0.698902401,,,55.04466454
Fulton,2061,62.99401011,35.61602961,,59.33309449,1.083427888,2.927355053,3.632720712,0.251920789,,0.802082696,0.7036018,,,55.41478322
Fulton,2062,63.42487402,35.85963471,,59.73891861,1.090838274,2.947377459,3.65756765,0.253643866,,0.807568749,0.708414268,,,55.79380704
Fulton,2063,63.90542809,36.131334,,60.19154513,1.099103277,2.969708985,3.685280105,0.255565661,,0.813687491,0.713781741,,,56.21654245
Fulton,2064,64.37058919,36.3943303,,60.62967326,1.107103538,2.991325194,3.712104884,0.257425898,,0.819610239,0.718977286,,,56.62573694
Fulton,2065,64.79950408,36.63683344,,61.03366163,1.114480404,3.011257028,3.736839426,0.259141181,,0.825071476,0.723767984,,,57.00304624
Gwinnett,2020,44.56438494,11.96547902,,9.822296418,1.328532207,0.613262213,0.874643028,2.430015569,,3.900391906,,0.001701834,,14.54430175
Gwinnett,2021,45.43555412,12.1993868,,10.01430809,1.354503088,0.625250601,0.891741032,2.477518854,,3.976638919,,0.001735102,,14.82862178
Gwinnett,2022,46.306969,12.43336056,,10.20637391,1.380481293,0.63724237,0.908843859,2.525035536,,4.052907435,,0.00176838,,15.113022
Gwinnett,2023,47.18035886,12.66786459,,10.39887503,1.406518375,0.649261318,0.925985448,2.572659911,,4.129348808,,0.001801733,,15.39806679
Gwinnett,2024,48.03491407,12.89731155,,10.58722487,1.431993968,0.661021076,0.942757378,2.619257266,,4.204141722,,0.001834367,,15.67696459
Gwinnett,2025,48.84146768,13.11387014,,10.76499482,1.45603856,0.672120273,0.958587205,2.66323718,,4.274733411,,0.001865168,,15.9401963
Gwinnett,2026,49.65140288,13.33133668,,10.9435101,1.480183962,0.683266004,0.9744834,2.707401487,,4.345621064,,0.001896098,,16.20453164
Gwinnett,2027,50.46283264,13.5492045,,11.12235479,1.504373919,0.694432302,0.990408929,2.751647288,,4.416639526,,0.001927085,,16.46935475
Gwinnett,2028,51.27686077,13.76776999,,11.30177218,1.528641338,0.705634357,1.006385454,2.796034775,,4.487885404,,0.001958171,,16.73502589
Gwinnett,2029,52.06818428,13.98023932,,11.47618531,1.552231897,0.716523968,1.021916367,2.839184219,,4.557144114,,0.001988391,,16.99328701
Gwinnett,2030,52.86701005,14.19472299,,11.652252,1.57604611,0.727516819,1.037594523,2.882742748,,4.627059442,,0.002018896,,17.25399661
Gwinnett,2031,53.60218406,14.39211625,,11.8142894,1.597962768,0.737633742,1.052023418,2.922830462,,4.691403801,,0.002046971,,17.49393244
Gwinnett,2032,54.3622097,14.59618214,,11.98180427,1.62062029,0.748092654,1.066940064,2.96427329,,4.757923238,,0.002075995,,17.74197899
Gwinnett,2033,55.12063219,14.79981759,,12.14896579,1.64323002,0.758529506,1.081825245,3.005628701,,4.824302365,,0.002104958,,17.98950234
Gwinnett,2034,55.87519617,15.00241703,,12.31527687,1.665724721,0.768913259,1.096634697,3.046773714,,4.890343784,,0.002133774,,18.23576639
Gwinnett,2035,56.58807016,15.19382276,,12.4723992,1.686976581,0.778723305,1.11062592,3.085645448,,4.952736387,,0.002160997,,18.46842425
Gwinnett,2036,57.33762688,15.39507776,,12.63760664,1.709322009,0.789038152,1.125337098,3.126517425,,5.018339558,,0.002189621,,18.71305411
Gwinnett,2037,58.03659475,15.58274972,,12.79166396,1.730159306,0.798656833,1.139055392,3.164630882,,5.07951506,,0.002216313,,18.94117349
Gwinnett,2038,58.73759598,15.77096763,,12.94616945,1.751057221,0.808303495,1.152813595,3.202855216,,5.140868527,,0.002243083,,19.16995648
Gwinnett,2039,59.46039576,15.96503842,,13.10547948,1.772604983,0.818250133,1.166999627,3.242268184,,5.20412986,,0.002270686,,19.40585378
Gwinnett,2040,60.19930011,16.16343328,,13.26833907,1.794632847,0.82841839,1.181501735,3.282559306,,5.268800707,,0.002298903,,19.64700706
Gwinnett,2041,60.92978733,16.35956814,,13.42934347,1.816409784,0.838470816,1.195838645,3.322391458,,5.332734866,,0.002326799,,19.88541328
Gwinnett,2042,61.62562224,16.5463989,,13.58271026,1.837153683,0.848046383,1.209495451,3.360334081,,5.393636163,,0.002353372,,20.11251017
Gwinnett,2043,62.27318959,16.72026989,,13.72543855,1.856458652,0.856957728,1.222204933,3.395644761,,5.450312957,,0.002378101,,20.32385416
Gwinnett,2044,62.89898342,16.88829471,,13.86336781,1.87511452,0.865569441,1.234487077,3.429768171,,5.505084075,,0.002401999,,20.52809201
Gwinnett,2045,63.52822016,17.05724395,,14.00205591,1.893873026,0.874228533,1.246836794,3.464079316,,5.560156526,,0.002426029,,20.73345351
Gwinnett,2046,64.14393113,17.22256154,,14.13776283,1.912228308,0.882701494,1.258921047,3.497652925,,5.614045166,,0.002449542,,20.93440066
Gwinnett,2047,64.7524308,17.38594291,,14.27188034,1.93036861,0.891075218,1.270863768,3.530833315,,5.667302653,,0.002472779,,21.13299429
Gwinnett,2048,65.38385935,17.55548064,,14.41105152,1.949192457,0.899764472,1.283256502,3.565263975,,5.722566936,,0.002496892,,21.33907112
Gwinnett,2049,65.96869575,17.71250845,,14.53995348,1.966627321,0.907812559,1.294734795,3.59715405,,5.773753353,,0.002519226,,21.52994186
Gwinnett,2050,66.55100672,17.86885819,,14.66829882,1.983986898,0.915825893,1.306163523,3.628906417,,5.824718737,,0.002541464,,21.71998838
Gwinnett,2051,67.1300463,18.02432956,,14.79592312,2.00124895,0.923794209,1.317528045,3.660480402,,5.875397801,,0.002563576,,21.90896724
Gwinnett,2052,67.75408978,18.19188441,,14.93346658,2.019852637,0.932381836,1.329775836,3.694508367,,5.930015723,,0.002587407,,22.11263384
Gwinnett,2053,68.38882833,18.36231088,,15.07336732,2.03877516,0.94111664,1.342233534,3.729119516,,5.985569706,,0.002611647,,22.31979094
Gwinnett,2054,69.03121766,18.53479158,,15.21495434,2.057925765,0.949956728,1.35484139,3.764147849,,6.041793307,,0.002636178,,22.52944501
Gwinnett,2055,69.65923641,18.70341379,,15.35337398,2.07664796,0.958599059,1.367167202,3.798392579,,6.096759156,,0.002660161,,22.734409
Gwinnett,2056,70.31951538,18.88069783,,15.498904,2.096331883,0.967685332,1.380126169,3.834396401,,6.154548504,,0.002685376,,22.94990163
Gwinnett,2057,71.01464686,19.06733972,,15.65211575,2.117054811,0.977251219,1.393769169,3.872300667,,6.215388235,,0.002711922,,23.17676893
Gwinnett,2058,71.69104335,19.24895129,,15.80119818,2.137219221,0.986559288,1.407044467,3.909183348,,6.27458823,,0.002737752,,23.39752178
Gwinnett,2059,72.31619999,19.41680503,,15.938987,2.155856092,0.995162233,1.419314105,3.943272012,,6.32930358,,0.002761626,,23.60155167
Gwinnett,2060,72.93906637,19.58404384,,16.07627102,2.174424688,1.003733661,1.431538794,3.977235793,,6.383818479,,0.002785412,,23.8048341
Gwinnett,2061,73.58049468,19.7562665,,16.21764623,2.193546643,1.012560525,1.444127789,4.012211723,,6.439957969,,0.002809907,,24.01417452
Gwinnett,2062,74.23503075,19.93200858,,16.36191047,2.213059361,1.021567768,1.456974043,4.047902395,,6.497244683,,0.002834903,,24.22779286
Gwinnett,2063,74.90205502,20.11110372,,16.5089272,2.23294437,1.030746864,1.470065396,4.084274026,,6.555624397,,0.002860375,,24.44548693
Gwinnett,2064,75.54905282,20.28482178,,16.65152996,2.25223236,1.039650371,1.482763701,4.119553649,,6.612251342,,0.002885083,,24.65664504
Gwinnett,2065,76.17473307,20.45281611,,16.78943418,2.270884842,1.048260521,1.495043616,4.153670865,,6.667012519,,0.002908976,,24.86084582
Hall,2020,7.83303724,1.284273132,,1.883374513,5.987168629,0.303907671,,,,0.091775551,0.906072586,0.000794336,,3.110877804
Hall,2021,7.96560486,1.306008383,,1.915249056,6.178632293,0.309051055,,,,0.093328776,0.921407109,0.000807779,,3.163526815
Hall,2022,8.096317487,1.327439497,,1.946677584,6.3702785,0.314122468,,,,0.094860266,0.936527058,0.000821035,,3.215439119
Hall,2023,8.231344289,1.349577946,,1.979143411,6.563109932,0.319361264,,,,0.096442304,0.952146042,0.000834728,,3.269064791
Hall,2024,8.362993359,1.371162595,,2.010797098,6.758378315,0.324469009,,,,0.097984766,0.967374313,0.000848078,,3.321349002
Hall,2025,8.489475588,1.39190011,,2.041208469,6.954913548,0.329376291,,,,0.099466692,0.982004919,0.000860904,,3.37158121
Hall,2026,8.608912501,1.411482504,,2.069925866,7.152403112,0.334010227,,,,0.100866071,0.995820571,0.000873016,,3.419015383
Hall,2027,8.72570458,1.430631261,,2.098007339,7.353081041,0.338541548,,,,0.102234462,1.009330286,0.00088486,,3.465399164
Hall,2028,8.836634534,1.448818888,,2.124679324,7.555145661,0.34284543,,,,0.103534169,1.02216191,0.000896109,,3.509454812
Hall,2029,8.943877709,1.466402046,,2.15046486,7.758812228,0.347006271,,,,0.104790681,1.034567073,0.000906985,,3.552046262
Hall,2030,9.052748073,1.484251991,,2.176641637,7.968711789,0.351230244,,,,0.106066257,1.047160458,0.000918025,,3.595283947
Hall,2031,9.150150321,1.50022167,,2.200061021,8.173731301,0.355009275,,,,0.107207468,1.058427288,0.000927902,,3.633967089
Hall,2032,9.257892955,1.517886717,,2.225966647,8.383311084,0.359189494,,,,0.108469831,1.070890225,0.000938828,,3.676756898
Hall,2033,9.371206117,1.536465085,,2.25321165,8.598029271,0.36358584,,,,0.109797461,1.083997523,0.000950319,,3.721759034
Hall,2034,9.486674901,1.55539688,,2.28097495,8.80775721,0.36806582,,,,0.111150348,1.097354168,0.000962029,,3.76761727
Hall,2035,9.594381524,1.573056023,,2.306871917,9.012516394,0.372244642,,,,0.11241229,1.109812939,0.000972951,,3.810392778
Hall,2036,9.711012321,1.592178337,,2.334914612,9.222974159,0.376769706,,,,0.113778791,1.123303998,0.000984778,,3.856712506
Hall,2037,9.820490142,1.610127878,,2.361237446,9.429056887,0.381017247,,,,0.115061484,1.13596765,0.00099588,,3.900191442
Hall,2038,9.930538086,1.628170894,,2.38769736,9.635129355,0.385286908,,,,0.116350858,1.148697249,0.00100704,,3.943896801
Hall,2039,10.04945897,1.647668682,,2.416290684,9.844974748,0.389900824,,,,0.117744191,1.16245321,0.0010191,,3.991126036
Hall,2040,10.17029893,1.667481114,,2.445345428,10.05912656,0.394589195,,,,0.119160009,1.176431156,0.001031354,,4.039117426
Hall,2041,10.29277071,1.687561091,,2.474792527,10.27212296,0.399340879,,,,0.120594946,1.19059786,0.001043774,,4.08775689
Hall,2042,10.40752842,1.706376301,,2.502384856,10.48326833,0.40379327,,,,0.121939501,1.203872253,0.001055411,,4.133332723
Hall,2043,10.52058028,1.724911827,,2.529567032,10.6935205,0.408179478,,,,0.12326407,1.216949325,0.001066875,,4.178231083
Hall,2044,10.63644735,1.743908924,,2.557426096,10.90286354,0.41267491,,,,0.124621623,1.230352042,0.001078625,,4.2242475
Hall,2045,10.75823043,1.763875987,,2.586707606,11.11276502,0.417399874,,,,0.126048491,1.244439082,0.001090975,,4.27261345
Hall,2046,10.87844454,1.783585805,,2.615611871,11.32139378,0.422063963,,,,0.127456976,1.258344634,0.001103166,,4.320356283
Hall,2047,10.99713309,1.8030455,,2.644149331,11.53197269,0.426668864,,,,0.128847587,1.27207372,0.001115202,,4.367493244
Hall,2048,11.11367882,1.822153867,,2.672171572,11.74453846,0.431190628,,,,0.130213092,1.285554939,0.001127021,,4.413779189
Hall,2049,11.23155989,1.841481171,,2.700514882,11.9577305,0.4357642,,,,0.131594242,1.299190621,0.001138975,,4.46059546
Hall,2050,11.34768199,1.860520082,,2.728435267,12.16964793,0.440269528,,,,0.132954783,1.312622838,0.001150751,,4.506713164
Hall,2051,11.46592234,1.879906291,,2.75686496,12.38360438,0.444857039,,,,0.134340142,1.326300078,0.001162741,,4.55367212
Hall,2052,11.5943954,1.900970216,,2.787755009,12.60765181,0.449841562,,,,0.135845393,1.341160971,0.001175769,,4.604694987
Hall,2053,11.73021844,1.923239213,,2.820412284,12.83276793,0.45511125,,,,0.13743676,1.356872058,0.001189543,,4.658636883
Hall,2054,11.86488934,1.945319308,,2.852792537,13.05895272,0.460336237,,,,0.139014628,1.372449873,0.0012032,,4.712121206
Hall,2055,11.99776519,1.967105095,,2.88474119,13.2862062,0.465491579,,,,0.140571464,1.38782005,0.001216674,,4.76489263
Hall,2056,12.13239583,1.989178591,,2.917111765,13.51452836,0.470715004,,,,0.14214886,1.403393209,0.001230327,,4.818360967
Hall,2057,12.26499691,2.010919328,,2.948994352,13.7439192,0.475859686,,,,0.143702476,1.418731602,0.001243774,,4.871023266
Hall,2058,12.40315775,2.033571622,,2.982213728,13.97437873,0.481220077,,,,0.145321234,1.43471311,0.001257785,,4.925893617
Hall,2059,12.54459163,2.056760549,,3.016220073,14.20590693,0.486707456,,,,0.14697834,1.451073221,0.001272127,,4.982063848
Hall,2060,12.69147728,2.080843326,,3.05153724,14.43850382,0.492406353,,,,0.148699321,1.468063956,0.001287023,,5.040399241
Hall,2061,12.84330901,2.105737044,,3.088043644,14.67216939,0.49829715,,,,0.150478253,1.485626821,0.00130242,,5.100698965
Hall,2062,12.99734851,2.130992738,,3.125080882,14.90690364,0.504273603,,,,0.152283052,1.503445065,0.001318041,,5.161875496
Hall,2063,13.14930004,2.155906097,,3.161616089,15.14270657,0.510169048,,,,0.154063388,1.521021787,0.00133345,,5.222222796
Hall,2064,13.29953254,2.180537611,,3.197737974,15.37957818,0.515997797,,,,0.155823583,1.538399663,0.001348685,,5.281887386
Hall,2065,13.45304902,2.205707551,,3.234649456,15.61751848,0.521953958,,,,0.157622254,1.556157406,0.001364252,,5.3428562
Henry,2020,12.75494803,2.342116928,,1.696321128,,0.409409374,0.02855125,0.586259006,,0.664013699,0.580657019,0.001712941,,6.351596967
Henry,2021,12.96597238,2.380866102,,1.724385929,,0.416182851,0.029023616,0.595958373,,0.67499948,0.590263704,0.00174128,,6.45668102
Henry,2022,13.19211332,2.422391047,,1.754461131,,0.423441542,0.02952982,0.606352548,,0.686772219,0.600558558,0.00177165,,6.569292697
Henry,2023,13.42303779,2.464794365,,1.785172511,,0.430853774,0.030046732,0.61696659,,0.698793986,0.611071177,0.001802662,,6.684286436
Henry,2024,13.64748248,2.506007838,,1.815022125,,0.438058019,0.030549139,0.6272828,,0.71047842,0.621288811,0.001832804,,6.796053431
Henry,2025,13.86171817,2.545346693,,1.843514012,,0.444934574,0.031028694,0.637129771,,0.721631381,0.63104169,0.001861576,,6.90273664
Henry,2026,14.0759856,2.584691375,,1.872010119,,0.451812147,0.03150832,0.646978201,,0.732785994,0.640796013,0.001890351,,7.009435652
Henry,2027,14.2911933,2.624208712,,1.900631276,,0.458719902,0.031990051,0.656869848,,0.743989556,0.650593141,0.001919252,,7.116602891
Henry,2028,14.50929011,2.664256561,,1.929636664,,0.465720391,0.032478248,0.666894289,,0.755343524,0.660521793,0.001948542,,7.225208823
Henry,2029,14.73491806,2.705687309,,1.959643643,,0.472962616,0.032983304,0.677264885,,0.767089558,0.670793293,0.001978843,,7.337565047
Henry,2030,14.9562589,2.74633084,,1.989080466,,0.480067232,0.033478763,0.687438432,,0.778612408,0.680869627,0.002008568,,7.447786415
Henry,2031,15.16710426,2.785047149,,2.017121462,,0.486834964,0.033950729,0.697129573,,0.78958887,0.690468164,0.002036884,,7.552781338
Henry,2032,15.3926604,2.826464711,,2.047118891,,0.494074884,0.034455624,0.707496868,,0.801331166,0.700736395,0.002067175,,7.665101802
Henry,2033,15.62605419,2.869321455,,2.078158674,,0.501566377,0.034978063,0.718224408,,0.813481484,0.711361428,0.002098519,,7.781325192
Henry,2034,15.8497812,2.910403144,,2.10791284,,0.508747585,0.035478864,0.728507631,,0.825128555,0.72154639,0.002128565,,7.892734799
Henry,2035,16.06513857,2.949947965,,2.136553902,,0.515660143,0.03596093,0.738406158,,0.83633991,0.731350332,0.002157486,,7.999976572
Henry,2036,16.29171242,2.991552404,,2.16668668,,0.52293273,0.036468103,0.748820231,,0.848135187,0.741664893,0.002187914,,8.112803829
Henry,2037,16.51006106,3.031646496,,2.195725561,,0.529941302,0.036956864,0.758856247,,0.859502265,0.75160501,0.002217238,,8.221535168
Henry,2038,16.73619904,3.073170898,,2.22580037,,0.537199898,0.037463061,0.769250286,,0.87127485,0.761899729,0.002247607,,8.334145371
Henry,2039,16.96906345,3.115930434,,2.256769748,,0.544674399,0.037984316,0.779953493,,0.883397609,0.772500662,0.00227888,,8.450105143
Henry,2040,17.21152086,3.160451478,,2.289014931,,0.552456817,0.038527043,0.791097626,,0.896019772,0.783538308,0.002311441,,8.570841953
Henry,2041,17.45292951,3.204779945,,2.321120635,,0.560205571,0.039067423,0.802193555,,0.908587338,0.79452821,0.002343861,,8.691056512
Henry,2042,17.68276935,3.246984098,,2.351687767,,0.56758299,0.039581907,0.812757744,,0.92055264,0.804991452,0.002374728,,8.805510137
Henry,2043,17.90025096,3.286918982,,2.380611339,,0.574563732,0.040068728,0.822753908,,0.931874581,0.814892098,0.002403935,,8.91380972
Henry,2044,18.10994529,3.325423932,,2.408499255,,0.581294518,0.040538117,0.832392143,,0.942791122,0.824438236,0.002432096,,9.018231459
Henry,2045,18.31905621,3.363821753,,2.436309581,,0.588006578,0.0410062,0.842003563,,0.95367729,0.833957814,0.002460179,,9.122362677
Henry,2046,18.53098863,3.402737671,,2.464495149,,0.594809202,0.041480599,0.851744668,,0.964710344,0.843605838,0.002488641,,9.227898922
Henry,2047,18.74075965,3.441256705,,2.492393265,,0.60154245,0.04195016,0.861386428,,0.975630878,0.853155467,0.002516812,,9.332358855
Henry,2048,18.95728791,3.481016529,,2.521190047,,0.608492591,0.042434847,0.871338773,,0.986903188,0.863012712,0.002545891,,9.440183693
Henry,2049,19.17550953,3.521087295,,2.550212034,,0.615497087,0.042923324,0.88136895,,0.998263653,0.872947046,0.002575197,,9.548851776
Henry,2050,19.39354202,3.561123335,,2.579208869,,0.622495512,0.043411378,0.891390435,,1.009614273,0.88287277,0.002604478,,9.657425684
Henry,2051,19.6232101,3.603295948,,2.609753158,,0.629867417,0.043925477,0.901946728,,1.021570632,0.893328193,0.002635322,,9.771793774
Henry,2052,19.87778807,3.65004262,,2.643610292,,0.638038881,0.044495336,0.913647962,,1.034823784,0.904917616,0.002669511,,9.898566275
Henry,2053,20.12266158,3.69500732,,2.6761768,,0.645898852,0.045043472,0.924903147,,1.047571728,0.916065253,0.002702396,,10.02050624
Henry,2054,20.37221606,3.740831557,,2.709365845,,0.653909072,0.045602086,0.936373485,,1.060563361,0.927425986,0.00273591,,10.14477719
