data_status,msn,statecode,year,data
2024,FNICV,GA,2022,0
2024,FNICV,GA,2023,0
2024,FNICV,GA,2024,0
2024,FOICB,GA,2020,0
2024,FOICB,GA,2021,0
2024,FOICB,GA,2022,0
2024,FOICB,GA,2023,0
2024,FOICB,GA,2024,0
2024,FOICD,GA,2020,0
2024,FOICD,GA,2021,0
2024,FOICD,GA,2022,0
2024,FOICD,GA,2023,0
2024,FOICD,GA,2024,0
2024,FOICP,GA,2020,0
2024,FOICP,GA,2021,0
2024,FOICP,GA,2022,0
2024,FOICP,GA,2023,0
2024,FOICP,GA,2024,0
2024,FOICV,GA,2020,0
2024,FOICV,GA,2021,0
2024,FOICV,GA,2022,0
2024,FOICV,GA,2023,0
2024,FOICV,GA,2024,0
2024,FSICB,GA,2020,0
2024,FSICB,GA,2021,0
2024,FSICB,GA,2022,0
2024,FSICB,GA,2023,0
2024,FSICB,GA,2024,0
2024,FSICD,GA,2020,0
2024,FSICD,GA,2021,0
2024,FSICD,GA,2022,0
2024,FSICD,GA,2023,0
2024,FSICD,GA,2024,0
2024,FSICP,GA,2020,0
2024,FSICP,GA,2021,0
2024,FSICP,GA,2022,0
2024,FSICP,GA,2023,0
2024,FSICP,GA,2024,0
2024,FSICV,GA,2020,0
2024,FSICV,GA,2021,0
2024,FSICV,GA,2022,0
2024,FSICV,GA,2023,0
2024,FSICV,GA,2024,0
2024,GDPRV,GA,2020,638488.3
2024,GDPRV,GA,2021,706004.6
2024,GDPRV,GA,2022,785922.7
2024,GDPRV,GA,2023,835755.3
2024,GDPRV,GA,2024,881508.2
2024,GDPRX,GA,2020,603202.5
2024,GDPRX,GA,2021,643748.4
2024,GDPRX,GA,2022,670107.2
2024,GDPRX,GA,2023,679447.2
2024,GDPRX,GA,2024,697450.9
2024,GECAS,GA,2020,0
2024,GECAS,GA,2021,0
2024,GECAS,GA,2022,0
2024,GECAS,GA,2023,0
2024,GECAS,GA,2024,0
2024,GECCB,GA,2020,4
2024,GECCB,GA,2021,4
2024,GECCB,GA,2022,4
2024,GECCB,GA,2023,4
2024,GECCB,GA,2024,4
2024,GEEGB,GA,2020,0
2024,GEEGB,GA,2021,0
2024,GEEGB,GA,2022,0
2024,GEEGB,GA,2023,0
2024,GEEGB,GA,2024,0
2024,GEEGP,GA,2020,0
2024,GEEGP,GA,2021,0
2024,GEEGP,GA,2022,0
2024,GEEGP,GA,2023,0
2024,GEEGP,GA,2024,0
2024,GEGBP,GA,2020,0
2024,GEGBP,GA,2021,0
2024,GEGBP,GA,2022,0
2024,GEGBP,GA,2023,0
2024,GEGBP,GA,2024,0
2024,GEICB,GA,2020,6
2024,GEICB,GA,2021,6
2024,GEICB,GA,2022,6
2024,GEICB,GA,2023,6
2024,GEICB,GA,2024,6
2024,GEPRB,GA,2020,315
2024,GEPRB,GA,2021,315
2024,GEPRB,GA,2022,315
2024,GEPRB,GA,2023,315
2024,GEPRB,GA,2024,315
2024,GERCB,GA,2020,304
2024,GERCB,GA,2021,304
2024,GERCB,GA,2022,304
2024,GERCB,GA,2023,304
2024,GERCB,GA,2024,304
2024,GETCB,GA,2020,315
2024,GETCB,GA,2021,315
2024,GETCB,GA,2022,315
2024,GETCB,GA,2023,315
2024,GETCB,GA,2024,315
2024,GETXB,GA,2020,315
2024,GETXB,GA,2021,315
2024,GETXB,GA,2022,315
2024,GETXB,GA,2023,315
2024,GETXB,GA,2024,315
2024,HLACB,GA,2020,362
2024,HLACB,GA,2021,514
2024,HLACB,GA,2022,748
2024,HLACB,GA,2023,983
2024,HLACB,GA,2024,1168
2024,HLACD,GA,2020,16.05
2024,HLACD,GA,2021,24.62
2024,HLACD,GA,2022,24.92
2024,HLACD,GA,2023,20.12
2024,HLACD,GA,2024,20.83
2024,HLACE,GA,2020,0.023
2024,HLACE,GA,2021,0.032
2024,HLACE,GA,2022,0.047
2024,HLACE,GA,2023,0.062
2024,HLACE,GA,2024,0.073
2024,HLACP,GA,2020,94
2024,HLACP,GA,2021,134
2024,HLACP,GA,2022,195
2024,HLACP,GA,2023,256
2024,HLACP,GA,2024,304
2024,HLACV,GA,2020,5.8
2024,HLACV,GA,2021,12.7
2024,HLACV,GA,2022,18.6
2024,HLACV,GA,2023,19.8
2024,HLACV,GA,2024,24.3
2024,HLCCB,GA,2020,4195
2024,HLCCB,GA,2021,4480
2024,HLCCB,GA,2022,5002
2024,HLCCB,GA,2023,4212
2024,HLCCB,GA,2024,4374
2024,HLCCD,GA,2020,12.81
2024,HLCCD,GA,2021,19.95
2024,HLCCD,GA,2022,21.17
2024,HLCCD,GA,2023,16.96
2024,HLCCD,GA,2024,17.98
2024,HLCCE,GA,2020,0.264
2024,HLCCE,GA,2021,0.282
2024,HLCCE,GA,2022,0.315
2024,HLCCE,GA,2023,0.265
2024,HLCCE,GA,2024,0.275
2024,HLCCP,GA,2020,1092
2024,HLCCP,GA,2021,1166
2024,HLCCP,GA,2022,1302
2024,HLCCP,GA,2023,1097
2024,HLCCP,GA,2024,1139
2024,HLCCV,GA,2020,53.7
2024,HLCCV,GA,2021,89.4
2024,HLCCV,GA,2022,105.9
2024,HLCCV,GA,2023,71.4
2024,HLCCV,GA,2024,78.6
2024,HLICB,GA,2020,5867
2024,HLICB,GA,2021,5974
2024,HLICB,GA,2022,6771
2024,HLICB,GA,2023,5350
2024,HLICB,GA,2024,6562
2024,HLICD,GA,2020,11.49
2024,HLICD,GA,2021,18.54
2024,HLICD,GA,2022,19.67
2024,HLICD,GA,2023,15.4
2024,HLICD,GA,2024,16.38
2024,HLICE,GA,2020,0.177
2024,HLICE,GA,2021,0.183
2024,HLICE,GA,2022,0.223
2024,HLICE,GA,2023,0.165
2024,HLICE,GA,2024,0.178
2024,HLICK,GA,2020,3.841
2024,HLICK,GA,2021,3.841
2024,HLICK,GA,2022,3.841
2024,HLICK,GA,2023,3.841
2024,HLICK,GA,2024,3.841
2024,HLICP,GA,2020,1528
2024,HLICP,GA,2021,1555
2024,HLICP,GA,2022,1763
2024,HLICP,GA,2023,1393
2024,HLICP,GA,2024,1708
2024,HLICV,GA,2020,67.4
2024,HLICV,GA,2021,110.8
2024,HLICV,GA,2022,133.2
2024,HLICV,GA,2023,82.4
2024,HLICV,GA,2024,107.5
2024,HLISB,GA,2020,5867
2024,HLISB,GA,2021,5974
2024,HLISB,GA,2022,6771
2024,HLISB,GA,2023,5350
2024,HLISB,GA,2024,6562
2024,HLRCB,GA,2020,8505
2024,HLRCB,GA,2021,7766
2024,HLRCB,GA,2022,7506
2024,HLRCB,GA,2023,6859
2024,HLRCB,GA,2024,8154
2024,HLRCD,GA,2020,25.48
2024,HLRCD,GA,2021,30.57
2024,HLRCD,GA,2022,32.8
2024,HLRCD,GA,2023,31.74
2024,HLRCD,GA,2024,32.44
2024,HLRCE,GA,2020,0.535
2024,HLRCE,GA,2021,0.488
2024,HLRCE,GA,2022,0.472
2024,HLRCE,GA,2023,0.431
2024,HLRCE,GA,2024,0.513
2024,HLRCP,GA,2020,2214
2024,HLRCP,GA,2021,2022
2024,HLRCP,GA,2022,1954
2024,HLRCP,GA,2023,1786
2024,HLRCP,GA,2024,2123
2024,HLRCV,GA,2020,216.7
2024,HLRCV,GA,2021,237.5
2024,HLRCV,GA,2022,246.2
2024,HLRCV,GA,2023,217.7
2024,HLRCV,GA,2024,264.5
2024,HLRFB,GA,2020,0
2024,HLRFB,GA,2021,0
2024,HLRFB,GA,2022,0
2024,HLRFB,GA,2023,0
2024,HLRFB,GA,2024,0
2024,HLSCB,GA,2020,18929
2024,HLSCB,GA,2021,18735
2024,HLSCB,GA,2022,20027
2024,HLSCB,GA,2023,17404
2024,HLSCB,GA,2024,20258
2024,HLTCB,GA,2020,18929
2024,HLTCB,GA,2021,18735
2024,HLTCB,GA,2022,20027
2024,HLTCB,GA,2023,17404
2024,HLTCB,GA,2024,20258
2024,HLTCD,GA,2020,18.15
2024,HLTCD,GA,2021,24.03
2024,HLTCD,GA,2022,25.16
2024,HLTCD,GA,2023,22.49
2024,HLTCD,GA,2024,23.45
2024,HLTCE,GA,2020,0.998
2024,HLTCE,GA,2021,0.986
2024,HLTCE,GA,2022,1.057
2024,HLTCE,GA,2023,0.923
2024,HLTCE,GA,2024,1.039
2024,HLTCK,GA,2020,3.841
2024,HLTCK,GA,2021,3.841
2024,HLTCK,GA,2022,3.841
2024,HLTCK,GA,2023,3.841
2024,HLTCK,GA,2024,3.841
2024,HLTCP,GA,2020,4928
2024,HLTCP,GA,2021,4878
2024,HLTCP,GA,2022,5214
2024,HLTCP,GA,2023,4531
2024,HLTCP,GA,2024,5274
2024,HLTCV,GA,2020,343.6
2024,HLTCV,GA,2021,450.3
2024,HLTCV,GA,2022,503.9
2024,HLTCV,GA,2023,391.3
2024,HLTCV,GA,2024,474.9
2024,HLTXB,GA,2020,18929
2024,HLTXB,GA,2021,18735
2024,HLTXB,GA,2022,20027
2024,HLTXB,GA,2023,17404
2024,HLTXB,GA,2024,20258
2024,HLTXD,GA,2020,18.15
2024,HLTXD,GA,2021,24.03
2024,HLTXD,GA,2022,25.16
2024,HLTXD,GA,2023,22.49
2024,HLTXD,GA,2024,23.45
2024,HLTXP,GA,2020,4928
2024,HLTXP,GA,2021,4878
2024,HLTXP,GA,2022,5214
2024,HLTXP,GA,2023,4531
2024,HLTXP,GA,2024,5274
2024,HLTXV,GA,2020,343.6
2024,HLTXV,GA,2021,450.3
2024,HLTXV,GA,2022,503.9
2024,HLTXV,GA,2023,391.3
2024,HLTXV,GA,2024,474.9
2024,HPCAS,GA,2020,13.2
2024,HPCAS,GA,2021,11.6
2024,HPCAS,GA,2022,11
2024,HPCAS,GA,2023,11
2024,HPCAS,GA,2024,11.1
2024,HPGBP,GA,2020,1897
2024,HPGBP,GA,2021,1897
2024,HPGBP,GA,2022,1897
2024,HPGBP,GA,2023,1897
2024,HPGBP,GA,2024,1897
2024,HVCAS,GA,2020,26.7
2024,HVCAS,GA,2021,21.1
2024,HVCAS,GA,2022,18.3
2024,HVCAS,GA,2023,16.5
2024,HVCAS,GA,2024,16.9
2024,HVGBP,GA,2020,1985
2024,HVGBP,GA,2021,1985
2024,HVGBP,GA,2022,1985
2024,HVGBP,GA,2023,1985
2024,HVGBP,GA,2024,1985
2024,HYCCB,GA,2020,0
2024,HYCCB,GA,2021,0
2024,HYCCB,GA,2022,0
2024,HYCCB,GA,2023,0
2024,HYCCB,GA,2024,0
2024,HYCCP,GA,2020,0
2024,HYCCP,GA,2021,0
2024,HYCCP,GA,2022,0
2024,HYCCP,GA,2023,0
2024,HYCCP,GA,2024,0
2024,HYEGB,GA,2020,15837
2024,HYEGB,GA,2021,12422
2024,HYEGB,GA,2022,10796
2024,HYEGB,GA,2023,9768
2024,HYEGB,GA,2024,10012
2024,HYEGP,GA,2020,4642
2024,HYEGP,GA,2021,3641
2024,HYEGP,GA,2022,3164
2024,HYEGP,GA,2023,2863
2024,HYEGP,GA,2024,2934
2024,HYICB,GA,2020,72
2024,HYICB,GA,2021,70
2024,HYICB,GA,2022,44
2024,HYICB,GA,2023,31
2024,HYICB,GA,2024,23
2024,HYICP,GA,2020,21
2024,HYICP,GA,2021,20
2024,HYICP,GA,2022,13
2024,HYICP,GA,2023,9
2024,HYICP,GA,2024,7
2024,HYPRB,GA,2020,15909
2024,HYPRB,GA,2021,12491
2024,HYPRB,GA,2022,10840
2024,HYPRB,GA,2023,9799
2024,HYPRB,GA,2024,10035
2024,HYTCB,GA,2020,15909
2024,HYTCB,GA,2021,12491
2024,HYTCB,GA,2022,10840
2024,HYTCB,GA,2023,9799
2024,HYTCB,GA,2024,10035
2024,HYTCP,GA,2020,4663
2024,HYTCP,GA,2021,3661
2024,HYTCP,GA,2022,3177
2024,HYTCP,GA,2023,2872
2024,HYTCP,GA,2024,2941
2024,HYTXB,GA,2020,72
2024,HYTXB,GA,2021,70
2024,HYTXB,GA,2022,44
2024,HYTXB,GA,2023,31
2024,HYTXB,GA,2024,23
2024,HYTXP,GA,2020,21
2024,HYTXP,GA,2021,20
2024,HYTXP,GA,2022,13
2024,HYTXP,GA,2023,9
2024,HYTXP,GA,2024,7
2024,IQICB,GA,2020,0
2024,IQICB,GA,2021,0
2024,IQICB,GA,2022,0
2024,IQICB,GA,2023,0
2024,IQICB,GA,2024,0
2024,IQICP,GA,2020,0
2024,IQICP,GA,2021,0
2024,IQICP,GA,2022,0
2024,IQICP,GA,2023,0
2024,IQICP,GA,2024,0
2024,IQTCB,GA,2020,0
2024,IQTCB,GA,2021,0
2024,IQTCB,GA,2022,0
2024,IQTCB,GA,2023,0
2024,IQTCB,GA,2024,0
2024,IQTCP,GA,2020,0
2024,IQTCP,GA,2021,0
2024,IQTCP,GA,2022,0
2024,IQTCP,GA,2023,0
2024,IQTCP,GA,2024,0
2024,IYICB,GA,2020,0
2024,IYICB,GA,2021,0
2024,IYICB,GA,2022,0
2024,IYICB,GA,2023,0
2024,IYICB,GA,2024,0
2024,IYICP,GA,2020,0
2024,IYICP,GA,2021,0
2024,IYICP,GA,2022,0
2024,IYICP,GA,2023,0
2024,IYICP,GA,2024,0
2024,IYTCB,GA,2020,0
2024,IYTCB,GA,2021,0
2024,IYTCB,GA,2022,0
2024,IYTCB,GA,2023,0
2024,IYTCB,GA,2024,0
2024,IYTCP,GA,2020,0
2024,IYTCP,GA,2021,0
2024,IYTCP,GA,2022,0
2024,IYTCP,GA,2023,0
2024,IYTCP,GA,2024,0
2024,JFACB,GA,2020,85122
2024,JFACB,GA,2021,100813
2024,JFACB,GA,2022,135117
2024,JFACB,GA,2023,129802
2024,JFACB,GA,2024,145230
2024,JFACD,GA,2020,10.41
2024,JFACD,GA,2021,14.39
2024,JFACD,GA,2022,25.06
2024,JFACD,GA,2023,20.28
2024,JFACD,GA,2024,17.72
2024,JFACE,GA,2020,6.149
2024,JFACE,GA,2021,7.282
2024,JFACE,GA,2022,9.76
2024,JFACE,GA,2023,9.376
2024,JFACE,GA,2024,10.49
2024,JFACP,GA,2020,15013
2024,JFACP,GA,2021,17780
2024,JFACP,GA,2022,23830
2024,JFACP,GA,2023,22893
2024,JFACP,GA,2024,25614
2024,JFACV,GA,2020,885.9
2024,JFACV,GA,2021,1450.2
2024,JFACV,GA,2022,3385.6
2024,JFACV,GA,2023,2632.2
2024,JFACV,GA,2024,2574
2024,JFEIE,GA,2020,0
2024,JFEIE,GA,2021,0
2024,JFEIE,GA,2022,0
2024,JFEIE,GA,2023,0
2024,JFEIE,GA,2024,0
2024,JFTCB,GA,2020,85122
2024,JFTCB,GA,2021,100813
2024,JFTCB,GA,2022,135117
2024,JFTCB,GA,2023,129802
2024,JFTCB,GA,2024,145230
2024,JFTCD,GA,2020,10.41
2024,JFTCD,GA,2021,14.39
2024,JFTCD,GA,2022,25.06
2024,JFTCD,GA,2023,20.28
2024,JFTCD,GA,2024,17.72
2024,JFTCE,GA,2020,6.149
2024,JFTCE,GA,2021,7.282
2024,JFTCE,GA,2022,9.76
2024,JFTCE,GA,2023,9.376
2024,JFTCE,GA,2024,10.49
2024,JFTCP,GA,2020,15013
2024,JFTCP,GA,2021,17780
2024,JFTCP,GA,2022,23830
2024,JFTCP,GA,2023,22893
2024,JFTCP,GA,2024,25614
2024,JFTCV,GA,2020,885.9
2024,JFTCV,GA,2021,1450.2
2024,JFTCV,GA,2022,3385.6
2024,JFTCV,GA,2023,2632.2
2024,JFTCV,GA,2024,2574
2024,JFTXB,GA,2020,85122
2024,JFTXB,GA,2021,100813
2024,JFTXB,GA,2022,135117
2024,JFTXB,GA,2023,129802
2024,JFTXB,GA,2024,145230
2024,JFTXD,GA,2020,10.41
2024,JFTXD,GA,2021,14.39
2024,JFTXD,GA,2022,25.06
2024,JFTXD,GA,2023,20.28
2024,JFTXD,GA,2024,17.72
2024,JFTXP,GA,2020,15013
2024,JFTXP,GA,2021,17780
2024,JFTXP,GA,2022,23830
2024,JFTXP,GA,2023,22893
2024,JFTXP,GA,2024,25614
2024,JFTXV,GA,2020,885.9
2024,JFTXV,GA,2021,1450.2
2024,JFTXV,GA,2022,3385.6
2024,JFTXV,GA,2023,2632.2
2024,JFTXV,GA,2024,2574
2024,KSCCB,GA,2020,37
2024,KSCCB,GA,2021,48
2024,KSCCB,GA,2022,44
2024,KSCCB,GA,2023,74
2024,KSCCB,GA,2024,58
2024,KSCCD,GA,2020,14.54
2024,KSCCD,GA,2021,22.97
2024,KSCCD,GA,2022,36.78
2024,KSCCD,GA,2023,32.72
2024,KSCCD,GA,2024,28.07
2024,KSCCE,GA,2020,0.003
2024,KSCCE,GA,2021,0.004
2024,KSCCE,GA,2022,0.003
2024,KSCCE,GA,2023,0.005
2024,KSCCE,GA,2024,0.004
2024,KSCCP,GA,2020,6
2024,KSCCP,GA,2021,8
2024,KSCCP,GA,2022,8
2024,KSCCP,GA,2023,13
2024,KSCCP,GA,2024,10
2024,KSCCV,GA,2020,0.5
2024,KSCCV,GA,2021,1.1
2024,KSCCV,GA,2022,1.6
2024,KSCCV,GA,2023,2.4
2024,KSCCV,GA,2024,1.6
2024,KSICB,GA,2020,15
2024,KSICB,GA,2021,17
2024,KSICB,GA,2022,13
2024,KSICB,GA,2023,52
2024,KSICB,GA,2024,28
2024,KSICD,GA,2020,14.17
2024,KSICD,GA,2021,18.86
2024,KSICD,GA,2022,29.63
2024,KSICD,GA,2023,26
2024,KSICD,GA,2024,23.4
2024,KSICE,GA,2020,0.001
2024,KSICE,GA,2021,0.001
2024,KSICE,GA,2022,0.001
2024,KSICE,GA,2023,0.004
2024,KSICE,GA,2024,0.002
2024,KSICP,GA,2020,3
2024,KSICP,GA,2021,3
2024,KSICP,GA,2022,2
2024,KSICP,GA,2023,9
2024,KSICP,GA,2024,5
2024,KSICV,GA,2020,0.2
2024,KSICV,GA,2021,0.3
2024,KSICV,GA,2022,0.4
2024,KSICV,GA,2023,1.4
2024,KSICV,GA,2024,0.7
2024,KSRCB,GA,2020,23
2024,KSRCB,GA,2021,49
2024,KSRCB,GA,2022,45
2024,KSRCB,GA,2023,76
2024,KSRCB,GA,2024,60
2024,KSRCD,GA,2020,14.54
2024,KSRCD,GA,2021,22.97
2024,KSRCD,GA,2022,36.78
2024,KSRCD,GA,2023,32.72
2024,KSRCD,GA,2024,28.07
2024,KSRCE,GA,2020,0.002
2024,KSRCE,GA,2021,0.004
2024,KSRCE,GA,2022,0.003
2024,KSRCE,GA,2023,0.006
2024,KSRCE,GA,2024,0.004
2024,KSRCP,GA,2020,4
2024,KSRCP,GA,2021,9
2024,KSRCP,GA,2022,8
2024,KSRCP,GA,2023,13
2024,KSRCP,GA,2024,11
2024,KSRCV,GA,2020,0.3
2024,KSRCV,GA,2021,1.1
2024,KSRCV,GA,2022,1.6
2024,KSRCV,GA,2023,2.5
2024,KSRCV,GA,2024,1.7
2024,KSTCB,GA,2020,75
2024,KSTCB,GA,2021,114
2024,KSTCB,GA,2022,101
2024,KSTCB,GA,2023,202
2024,KSTCB,GA,2024,147
2024,KSTCD,GA,2020,14.47
2024,KSTCD,GA,2021,22.35
2024,KSTCD,GA,2022,35.86
2024,KSTCD,GA,2023,30.99
2024,KSTCD,GA,2024,27.17
2024,KSTCE,GA,2020,0.005
2024,KSTCE,GA,2021,0.008
2024,KSTCE,GA,2022,0.007
2024,KSTCE,GA,2023,0.015
2024,KSTCE,GA,2024,0.011
2024,KSTCP,GA,2020,13
2024,KSTCP,GA,2021,20
2024,KSTCP,GA,2022,18
2024,KSTCP,GA,2023,36
2024,KSTCP,GA,2024,26
2024,KSTCV,GA,2020,1.1
2024,KSTCV,GA,2021,2.6
2024,KSTCV,GA,2022,3.6
2024,KSTCV,GA,2023,6.3
2024,KSTCV,GA,2024,4
2024,KSTXB,GA,2020,75
2024,KSTXB,GA,2021,114
2024,KSTXB,GA,2022,101
2024,KSTXB,GA,2023,202
2024,KSTXB,GA,2024,147
2024,KSTXD,GA,2020,14.47
2024,KSTXD,GA,2021,22.35
2024,KSTXD,GA,2022,35.86
2024,KSTXD,GA,2023,30.99
2024,KSTXD,GA,2024,27.17
2024,KSTXP,GA,2020,13
2024,KSTXP,GA,2021,20
2024,KSTXP,GA,2022,18
2024,KSTXP,GA,2023,36
2024,KSTXP,GA,2024,26
2024,KSTXV,GA,2020,1.1
2024,KSTXV,GA,2021,2.6
2024,KSTXV,GA,2022,3.6
2024,KSTXV,GA,2023,6.3
2024,KSTXV,GA,2024,4
2024,LDVHN,GA,2020,8500.7
2024,LDVHN,GA,2021,8781.3
2024,LDVHN,GA,2022,8858.2
2024,LDVHN,GA,2023,8891.3
2024,LDVHN,GA,2024,8946.6
2024,LOACB,GA,2020,782
2024,LOACB,GA,2021,805
2024,LOACB,GA,2022,799
2024,LOACB,GA,2023,805
2024,LOACB,GA,2024,869
2024,LOCCB,GA,2020,246419
2024,LOCCB,GA,2021,257892
2024,LOCCB,GA,2022,275419
2024,LOCCB,GA,2023,287107
2024,LOCCB,GA,2024,316139
2024,LOICB,GA,2020,171362
2024,LOICB,GA,2021,184553
2024,LOICB,GA,2022,190191
2024,LOICB,GA,2023,179104
2024,LOICB,GA,2024,186893
2024,LORCB,GA,2020,323839
2024,LORCB,GA,2021,330611
2024,LORCB,GA,2022,339905
2024,LORCB,GA,2023,326247
2024,LORCB,GA,2024,355620
2024,LOTCB,GA,2020,742402
2024,LOTCB,GA,2021,773861
2024,LOTCB,GA,2022,806313
2024,LOTCB,GA,2023,793263
2024,LOTCB,GA,2024,859522
2024,LOTXB,GA,2020,742402
2024,LOTXB,GA,2021,773861
2024,LOTXB,GA,2022,806313
2024,LOTXB,GA,2023,793263
2024,LOTXB,GA,2024,859522
2024,LUACB,GA,2020,3884
2024,LUACB,GA,2021,3962
2024,LUACB,GA,2022,4062
2024,LUACB,GA,2023,3263
2024,LUACB,GA,2024,3031
2024,LUACD,GA,2020,75.34
2024,LUACD,GA,2021,81.25
2024,LUACD,GA,2022,97.37
2024,LUACD,GA,2023,105.48
2024,LUACD,GA,2024,104.98
2024,LUACE,GA,2020,0.144
2024,LUACE,GA,2021,0.147
2024,LUACE,GA,2022,0.15
2024,LUACE,GA,2023,0.121
2024,LUACE,GA,2024,0.112
2024,LUACP,GA,2020,640
2024,LUACP,GA,2021,653
2024,LUACP,GA,2022,670
2024,LUACP,GA,2023,538
2024,LUACP,GA,2024,500
2024,LUACV,GA,2020,292.6
2024,LUACV,GA,2021,321.9
2024,LUACV,GA,2022,395.5
2024,LUACV,GA,2023,344.2
2024,LUACV,GA,2024,318.2
2024,LUICB,GA,2020,2669
2024,LUICB,GA,2021,2601
2024,LUICB,GA,2022,2815
2024,LUICB,GA,2023,2084
2024,LUICB,GA,2024,1927
2024,LUICD,GA,2020,75.34
2024,LUICD,GA,2021,81.25
2024,LUICD,GA,2022,97.37
2024,LUICD,GA,2023,105.48
2024,LUICD,GA,2024,104.98
2024,LUICE,GA,2020,0.099
2024,LUICE,GA,2021,0.096
2024,LUICE,GA,2022,0.104
2024,LUICE,GA,2023,0.077
2024,LUICE,GA,2024,0.071
2024,LUICP,GA,2020,440
2024,LUICP,GA,2021,429
2024,LUICP,GA,2022,464
2024,LUICP,GA,2023,344
2024,LUICP,GA,2024,318
2024,LUICV,GA,2020,201.1
2024,LUICV,GA,2021,211.3
2024,LUICV,GA,2022,274.1
2024,LUICV,GA,2023,219.8
2024,LUICV,GA,2024,202.3
2024,LUTCB,GA,2020,6553
2024,LUTCB,GA,2021,6563
2024,LUTCB,GA,2022,6877
2024,LUTCB,GA,2023,5347
2024,LUTCB,GA,2024,4958
2024,LUTCD,GA,2020,75.34
2024,LUTCD,GA,2021,81.25
2024,LUTCD,GA,2022,97.37
2024,LUTCD,GA,2023,105.48
2024,LUTCD,GA,2024,104.98
2024,LUTCE,GA,2020,0.243
2024,LUTCE,GA,2021,0.243
2024,LUTCE,GA,2022,0.255
2024,LUTCE,GA,2023,0.198
2024,LUTCE,GA,2024,0.184
2024,LUTCP,GA,2020,1081
2024,LUTCP,GA,2021,1082
2024,LUTCP,GA,2022,1134
2024,LUTCP,GA,2023,882
2024,LUTCP,GA,2024,817
2024,LUTCV,GA,2020,493.7
2024,LUTCV,GA,2021,533.2
2024,LUTCV,GA,2022,669.6
2024,LUTCV,GA,2023,564
2024,LUTCV,GA,2024,520.5
2024,LUTXB,GA,2020,6553
2024,LUTXB,GA,2021,6563
2024,LUTXB,GA,2022,6877
2024,LUTXB,GA,2023,5347
2024,LUTXB,GA,2024,4958
2024,LUTXD,GA,2020,75.34
2024,LUTXD,GA,2021,81.25
2024,LUTXD,GA,2022,97.37
2024,LUTXD,GA,2023,105.48
2024,LUTXD,GA,2024,104.98
2024,LUTXP,GA,2020,1081
2024,LUTXP,GA,2021,1082
2024,LUTXP,GA,2022,1134
2024,LUTXP,GA,2023,882
2024,LUTXP,GA,2024,817
2024,LUTXV,GA,2020,493.7
2024,LUTXV,GA,2021,533.2
2024,LUTXV,GA,2022,669.6
2024,LUTXV,GA,2023,564
2024,LUTXV,GA,2024,520.5
2024,MBICB,GA,2020,0
2024,MBICB,GA,2021,0
2024,MBICB,GA,2022,0
2024,MBICB,GA,2023,0
2024,MBICB,GA,2024,0
2024,MBICP,GA,2020,0
2024,MBICP,GA,2021,0
2024,MBICP,GA,2022,0
2024,MBICP,GA,2023,0
2024,MBICP,GA,2024,0
2024,MGACB,GA,2020,530129
2024,MGACB,GA,2021,545257
2024,MGACB,GA,2022,530563
2024,MGACB,GA,2023,587964
2024,MGACB,GA,2024,571598
2024,MGACD,GA,2020,15.83
2024,MGACD,GA,2021,22.06
2024,MGACD,GA,2022,28.33
2024,MGACD,GA,2023,25.53
2024,MGACD,GA,2024,24.54
2024,MGACP,GA,2020,104935
2024,MGACP,GA,2021,107972
2024,MGACP,GA,2022,105083
2024,MGACP,GA,2023,116452
2024,MGACP,GA,2024,113188
2024,MGACV,GA,2020,8393.6
2024,MGACV,GA,2021,12028.5
2024,MGACV,GA,2022,15031.9
2024,MGACV,GA,2023,15011.5
2024,MGACV,GA,2024,14028.4
2024,MGCCB,GA,2020,12666
2024,MGCCB,GA,2021,12739
2024,MGCCB,GA,2022,13067
2024,MGCCB,GA,2023,13130
2024,MGCCB,GA,2024,11562
2024,MGCCD,GA,2020,15.83
2024,MGCCD,GA,2021,22.06
2024,MGCCD,GA,2022,28.33
2024,MGCCD,GA,2023,25.53
2024,MGCCD,GA,2024,24.54
2024,MGCCP,GA,2020,2507
2024,MGCCP,GA,2021,2523
2024,MGCCP,GA,2022,2588
2024,MGCCP,GA,2023,2601
2024,MGCCP,GA,2024,2289
2024,MGCCV,GA,2020,200.5
2024,MGCCV,GA,2021,281
2024,MGCCV,GA,2022,370.2
2024,MGCCV,GA,2023,335.2
2024,MGCCV,GA,2024,283.7
2024,MGICB,GA,2020,6610
2024,MGICB,GA,2021,6594
2024,MGICB,GA,2022,6792
2024,MGICB,GA,2023,6822
2024,MGICB,GA,2024,8041
2024,MGICD,GA,2020,15.83
2024,MGICD,GA,2021,22.06
2024,MGICD,GA,2022,28.33
2024,MGICD,GA,2023,25.53
2024,MGICD,GA,2024,24.54
2024,MGICP,GA,2020,1308
2024,MGICP,GA,2021,1306
2024,MGICP,GA,2022,1345
2024,MGICP,GA,2023,1351
2024,MGICP,GA,2024,1592
2024,MGICV,GA,2020,104.7
2024,MGICV,GA,2021,145.5
2024,MGICV,GA,2022,192.4
2024,MGICV,GA,2023,174.2
2024,MGICV,GA,2024,197.4
2024,MGTCB,GA,2020,549405
2024,MGTCB,GA,2021,564590
2024,MGTCB,GA,2022,550422
2024,MGTCB,GA,2023,607917
2024,MGTCB,GA,2024,591201
2024,MGTCD,GA,2020,15.83
2024,MGTCD,GA,2021,22.06
2024,MGTCD,GA,2022,28.33
