county,geoid,geoidfq,tract,pop,median_age,land_km2,water_km2,water_share,pop_density,housing_units,housing_occupied,housing_vacant,hu_density,vacancy_rate,persons_per_hh,median_hh_income,income_per_capita,poverty_universe,poverty_below,poverty_rate,commuters,commute_drove_alone,commute_transit,commute_wfh,mean_commute_min,drove_alone_share,transit_share,wfh_share
Douglas,13097080509,1400000US13097080509,080509,6254,39.6,8.634512,0.05609,0.006454098346696811,724.3026589111231,2395,2329,66,277.3752587291557,0.02755741127348643,2.69,123696,42363,6106,373,0.06108745496233213,3367,2537,8,359,36.672207446808514,0.7534897534897534,0.002376002376002376,0.10662310662310662
Douglas,13097080512,1400000US13097080512,080512,5214,40.7,10.807718,0.062121,0.005714988050880975,482.43301684962546,1625,1566,59,150.35551445735354,0.036307692307692305,3.33,82189,28960,5214,550,0.10548523206751055,2338,1582,0,398,30.412371134020617,0.6766467065868264,0,0.17023096663815226
Douglas,13097080513,1400000US13097080513,080513,4525,31,4.113099,0.037181,0.008958672667868192,1100.1437115907008,1296,1296,0,315.0908840268615,0,3.49,108150,29675,4525,765,0.16906077348066298,1707,1271,0,351,42.485250737463126,0.7445811364967779,0,0.2056239015817223
Douglas,13097080514,1400000US13097080514,080514,4378,38.2,31.211154,0.405551,0.012827111490587018,140.27036616460896,1318,1262,56,42.22849305732175,0.042488619119878605,3.4,123333,40696,4296,182,0.04236499068901303,2337,1994,0,171,34.32825484764543,0.8532306375695335,0,0.07317073170731707
Douglas,13097080515,1400000US13097080515,080515,5511,32.5,11.262562,0,0,489.32028076737777,1638,1638,0,145.43760114261744,0,3.36,107619,34822,5511,1130,0.20504445654146253,2709,1735,56,499,42.490950226244344,0.6404577334809893,0.020671834625323,0.18420081210778885
Douglas,13097080602,1400000US13097080602,080602,6764,39.1,24.268827,0.121335,0.004974751705216226,278.7114515258607,2492,2206,286,102.68316635163289,0.11476725521669343,3.06,84523,34365,6760,620,0.09171597633136094,3194,2289,11,574,33.034351145038165,0.7166562304320601,0.0034439574201628053,0.1797119599248591
Douglas,13097080605,1400000US13097080605,080605,3954,35,9.404735,0.07387,0.007793340897737589,420.42651919485235,1467,1292,175,155.98525636288528,0.11929107021131562,3.06,70677,32927,3954,264,0.06676783004552352,2009,1422,0,279,31.115606936416185,0.7078148332503733,0,0.13887506222000995
Douglas,13097080606,1400000US13097080606,080606,4857,33.9,18.27442,0.260222,0.014039764026734371,265.7813490113503,1670,1543,127,91.38456925035103,0.07604790419161676,3.13,109274,51764,4840,477,0.09855371900826446,2347,1728,1,304,33.38962310327949,0.7362590541116318,4.2607584149978694e-4,0.12952705581593524
Douglas,13097080607,1400000US13097080607,080607,3889,49.3,7.671498,0.056655,0.007330988400462569,506.94140831425625,1526,1330,196,198.91812524750708,0.12844036697247707,2.92,137552,48905,3889,87,0.022370789406016972,1916,1468,25,380,38.287760416666664,0.7661795407098121,0.013048016701461378,0.19832985386221294
Douglas,13097080608,1400000US13097080608,080608,2639,42.6,6.487972,0.060963,0.009308841819318714,406.7526801903584,1286,1134,152,198.21293926669227,0.1181959564541213,2.33,68919,36588,2639,49,0.01856763925729443,1458,1081,26,176,28.377535101404057,0.7414266117969822,0.01783264746227709,0.12071330589849108
Fayette,13113140102,1400000US13113140102,140102,6372,44.8,30.870355,0.40551,0.012965588641593126,206.4116204688932,2488,2284,204,80.59512111214788,0.0819935691318328,2.79,75682,38527,6307,489,0.0775328999524338,2468,2078,28,189,39.36156208863537,0.8419773095623987,0.011345218800648298,0.07658022690437602
Fayette,13113140103,1400000US13113140103,140103,1607,53.4,13.596859,0.355548,0.02548291488343194,118.18906116478813,738,683,55,54.277241530562314,0.07452574525745258,2.35,63438,36630,1607,404,0.25140012445550713,624,530,0,68,35.152877697841724,0.8493589743589743,0,0.10897435897435898
Fayette,13113140104,1400000US13113140104,140104,5891,41.6,28.088994,0.561542,0.01959970312597293,209.7262721477316,2272,2053,219,80.88577326763642,0.09639084507042253,2.87,100446,52694,5891,163,0.027669326090646748,2988,2122,104,490,31.757405924739793,0.7101740294511378,0.03480589022757698,0.1639892904953146
Fayette,13113140203,1400000US13113140203,140203,6490,47.2,26.217489,0.687268,0.025544478993064314,247.54468286417512,2492,2348,144,95.05105542334736,0.05778491171749599,2.76,106931,50934,6490,107,0.016486902927580895,3199,2305,0,607,31.467978395061728,0.7205376680212566,0,0.18974679587371054
Fayette,13113140204,1400000US13113140204,140204,6201,38.5,41.104329,0.915475,0.021786750837771637,150.86002255382883,2175,2109,66,52.91413466450213,0.030344827586206897,2.94,86027,46493,6201,287,0.046282857603612323,2924,2080,10,364,35.2421875,0.7113543091655267,0.003419972640218878,0.12448700410396717
Fayette,13113140206,1400000US13113140206,140206,4293,45.6,13.865549,0.522051,0.03628478689983041,309.6163015254571,1680,1530,150,121.16361205748146,0.08928571428571429,2.78,154750,79953,4251,72,0.016937191249117856,2032,1389,0,371,30.788681517158338,0.6835629921259843,0,0.18257874015748032
Fayette,13113140207,1400000US13113140207,140207,6357,48.5,7.352437,0.800327,0.09816633966100331,864.611284666567,2813,2689,124,382.5942337214178,0.04408105225737647,2.36,127260,66831,6357,453,0.07126002831524304,3051,2228,7,657,28.619465329991645,0.7302523762700753,0.0022943297279580466,0.2153392330383481
Fayette,13113140209,1400000US13113140209,140209,2222,44.6,3.034761,0.006792,0.0022330697508805533,732.1828638235432,1130,931,199,372.3522214764194,0.17610619469026548,2.24,81458,43333,2083,153,0.07345175228036485,1131,681,45,335,28.17211055276382,0.6021220159151194,0.03978779840848806,0.29619805481874445
Fayette,13113140210,1400000US13113140210,140210,6485,40.6,14.055501,0.490163,0.033698220995617666,461.38519004054,2660,2440,220,189.2497464160118,0.08270676691729323,2.66,110902,53029,6372,207,0.03248587570621469,2732,1832,0,667,32.68038740920097,0.6705710102489019,0,0.24414348462664714
Fayette,13113140303,1400000US13113140303,140303,5095,43.1,13.965156,0.948083,0.06357324522191322,364.8365976004851,1961,1803,158,140.4209161716489,0.08057113717491075,2.83,135099,60116,5095,353,0.06928361138370952,2514,1507,5,765,30.62607204116638,0.5994431185361973,0.001988862370723946,0.3042959427207637
Fayette,13113140304,1400000US13113140304,140304,5914,42.8,13.790418,0.12884,0.009256240526614277,428.84849465766735,2336,2109,227,169.39297996623452,0.09717465753424658,2.8,104842,51025,5856,597,0.1019467213114754,2449,1857,14,256,29.70816233470132,0.7582686810943242,0.0057166190281747655,0.10453246222948143
Fayette,13113140305,1400000US13113140305,140305,6226,38.8,25.574832,0.601718,0.022986910039711116,243.44245936786604,1905,1836,69,74.48729281975342,0.03622047244094488,3.39,132399,49845,6226,56,0.008994539029874718,2667,2066,0,340,36.697464546626556,0.7746531683539557,0,0.1274840644919385
Fayette,13113140307,1400000US13113140307,140307,5365,44.8,17.049383,0.379232,0.021759158716857307,314.6741439264987,1685,1685,0,98.83055592099727,0,3.18,210341,72900,5365,197,0.03671947809878844,2393,1894,0,353,34.50735294117647,0.7914751358127873,0,0.14751358127872963
Fayette,13113140308,1400000US13113140308,140308,2109,48.2,7.80475,0.030709,0.003919234342238278,270.22005829783143,896,810,86,114.80188346840065,0.09598214285714286,2.51,146897,58182,2036,50,0.02455795677799607,965,698,0,249,28.48463687150838,0.7233160621761658,0,0.25803108808290154
Fayette,13113140309,1400000US13113140309,140309,6260,41,5.481713,0.039652,0.007181557459070357,1141.9787938551326,2445,2445,0,446.0284586223321,0,2.56,78400,42194,6260,456,0.07284345047923323,2295,1612,0,397,22.72918861959958,0.7023965141612201,0,0.17298474945533768
Fayette,13113140403,1400000US13113140403,140403,5197,50.4,15.657589,0.270505,0.016982885711247057,331.9157247006547,2017,1926,91,128.8193220552666,0.0451165096678235,2.7,112341,52335,5197,11,0.0021166057340773524,2772,1783,66,381,33.335424508573816,0.6432178932178932,0.023809523809523808,0.13744588744588745
Fayette,13113140404,1400000US13113140404,140404,6748,43.4,13.789101,0.449621,0.03157734240474672,489.37200474490686,2698,2698,0,195.66177664519245,0,2.44,91558,46690,6512,306,0.04699017199017199,3020,2682,0,174,31.827125790583274,0.8880794701986755,0,0.0576158940397351
Fayette,13113140405,1400000US13113140405,140405,4233,45.1,19.913848,0.522731,0.02557820464961381,212.56564778439605,1409,1376,33,70.75478330456274,0.0234208658623137,3.08,129185,51355,4233,172,0.040633120718166785,2029,1543,0,336,26.287655050206734,0.7604731394775751,0,0.16559881715130606
Fayette,13113140406,1400000US13113140406,140406,3766,33.9,13.315857,0.234782,0.017326267787076313,282.82070016222013,1607,1493,114,120.68318246433557,0.07093963907902924,2.52,64226,32826,3766,324,0.08603292618162507,1867,1437,7,145,29.709639953542393,0.7696839850026781,0.003749330476700589,0.07766470273165506
Fayette,13113140408,1400000US13113140408,140408,3891,47.3,15.645077,0.231645,0.014590228385935081,248.70443271068592,1245,1223,22,79.57774832300282,0.017670682730923693,3.17,120638,42922,3867,45,0.011636927851047323,1601,1222,0,213,32.5,0.7632729544034978,0,0.1330418488444722
Fayette,13113140409,1400000US13113140409,140409,3960,41.8,9.012077,0.221697,0.024009359553309406,439.4103601200922,1245,1208,37,138.14795412866536,0.02971887550200803,3.05,88571,36330,3685,500,0.13568521031207598,1410,1141,0,176,35.29578606158833,0.8092198581560284,0,0.12482269503546099
Fayette,13113140410,1400000US13113140410,140410,3951,44.4,12.86224,0.263991,0.02011171371279387,307.1782209008695,1867,1791,76,145.1535657863638,0.040707016604177824,2.21,65068,39010,3951,372,0.09415337889141989,1725,1470,0,193,36.17819843342036,0.8521739130434782,0,0.11188405797101449
Fayette,13113140501,1400000US13113140501,140501,6706,40.5,71.525175,1.779712,0.02427821763097459,93.75719807746013,2182,2161,21,30.506741157920967,0.009624197983501375,3.1,131250,51682,6697,295,0.04404957443631477,3246,2233,36,402,33.37201125175809,0.6879235982747998,0.011090573012939002,0.12384473197781885
Fayette,13113140502,1400000US13113140502,140502,3920,44.1,70.352216,1.934343,0.026759373066851888,55.719637886033325,1361,1257,104,19.345517133390654,0.07641440117560618,3.12,125885,52232,3915,157,0.040102171136653895,1995,1595,14,284,35.7510227936879,0.7994987468671679,0.007017543859649123,0.14235588972431076
Forsyth,13117130101,1400000US13117130101,130101,5508,38.7,25.776556,0.356865,0.013655502660750003,213.68254160873937,1785,1750,35,69.24897181764702,0.0196078431372549,3.15,131818,54080,5453,263,0.048230331927379425,2673,1987,13,276,34.07801418439716,0.7433595211372989,0.004863449307893753,0.10325476992143659
Forsyth,13117130102,1400000US13117130102,130102,2362,47.9,13.75105,0.043885,0.003181240071084061,171.76870129917353,935,853,82,67.99480766923253,0.0877005347593583,2.77,99671,49509,2362,113,0.04784081287044877,1264,926,0,224,37.64903846153846,0.7325949367088608,0,0.17721518987341772
Forsyth,13117130103,1400000US13117130103,130103,4789,38.6,21.477882,2.480135,0.10352004508553442,222.973568809066,1713,1557,156,79.75646760700147,0.09106830122591944,3.08,78551,36098,4770,421,0.08825995807127883,2432,1867,13,361,35.08450024142926,0.7676809210526315,0.005345394736842105,0.1484375
Forsyth,13117130104,1400000US13117130104,130104,4188,43.7,20.871371,8.761027,0.2956570372738649,200.657637679863,1697,1549,148,81.30754802834946,0.08721272834413671,2.7,109801,53927,4188,227,0.05420248328557784,2237,1587,32,437,33.96666666666667,0.7094322753687975,0.014304872597228431,0.19535091640590077
Forsyth,13117130105,1400000US13117130105,130105,2766,38.8,10.010092,0.454659,0.04344670981660242,276.3211367088334,1039,951,88,103.79524983386766,0.0846968238691049,2.91,75662,36407,2762,344,0.12454742939898625,1249,883,0,138,32.11971197119712,0.7069655724579663,0,0.11048839071257005
Forsyth,13117130201,1400000US13117130201,130201,6345,37.5,37.680907,0.634942,0.01657126271689817,168.38766646461033,1988,1966,22,52.75881496164623,0.011066398390342052,3.23,140234,47373,6330,365,0.05766192733017378,3649,2682,0,765,33.61997226074896,0.7349958892847356,0,0.2096464784872568
Forsyth,13117130202,1400000US13117130202,130202,6404,36.4,15.292051,0.298483,0.01914514281550587,418.7796653307002,1861,1829,32,121.69721380081717,0.017195056421278884,3.5,143203,48935,6383,62,0.009713300955663482,3097,1898,0,940,30.73945294390357,0.6128511462705845,0,0.3035195350339038
Forsyth,13117130203,1400000US13117130203,130203,6255,34.8,31.249651,0.268415,0.008516226852244043,200.16223541184507,2117,2080,37,67.7447565734414,0.01747756258856873,3.01,102845,43615,6242,418,0.06696571611662928,3310,2528,16,591,35.612357484369255,0.7637462235649547,0.004833836858006042,0.17854984894259818
Forsyth,13117130204,1400000US13117130204,130204,7090,33.8,17.043598,0.244274,0.014129789947542416,415.9919754033157,2296,2296,0,134.71333928434595,0,3.08,122900,42151,7055,325,0.04606661941885188,3465,2397,11,728,31.812203142126418,0.6917748917748918,0.0031746031746031746,0.2101010101010101
Forsyth,13117130205,1400000US13117130205,130205,5773,36.6,16.793347,0.231732,0.013611214373807017,343.76708824036086,2077,1979,98,123.6799311060505,0.04718343765045739,2.91,113403,41759,5766,214,0.037114117238987165,3160,2356,42,662,29.923939151321058,0.7455696202531645,0.013291139240506329,0.20949367088607596
Forsyth,13117130301,1400000US13117130301,130301,7825,40.5,20.631633,0.331106,0.01579497793680492,379.27196552982497,2511,2484,27,121.70631379493808,0.010752688172043012,3.15,129375,50511,7783,485,0.06231530258255172,4046,2563,0,1179,33.311824206487614,0.6334651507661888,0,0.29139891250617894
Forsyth,13117130302,1400000US13117130302,130302,9203,37.6,11.977959,0.072288,0.005998881184759117,768.3278929239948,2903,2845,58,242.36182474827305,0.019979331725800895,3.23,156108,57886,9203,182,0.019776159947843094,4520,2974,0,1286,30.940012368583798,0.6579646017699115,0,0.2845132743362832
Forsyth,13117130303,1400000US13117130303,130303,3936,41.5,18.163835,0.152792,0.008341710512530501,216.6943269414196,1459,1372,87,80.32444690231992,0.05962988348183688,2.87,118636,48810,3936,66,0.01676829268292683,1974,1367,0,434,34.03896103896104,0.6925025329280649,0,0.2198581560283688
Forsyth,13117130304,1400000US13117130304,130304,6001,40,12.454512,0.128814,0.010236880138049352,481.8334110561699,2296,2226,70,184.35086015413532,0.03048780487804878,2.7,171417,62450,6001,29,0.004832527912014664,2718,1769,0,887,28.285090114691425,0.6508462104488595,0,0.3263428991905813
Forsyth,13117130305,1400000US13117130305,130305,6771,37.3,9.98761,0.09226,0.009152895821077058,677.939967619881,2060,2019,41,206.25555062722714,0.019902912621359223,3.35,140234,47618,6771,26,0.0038399054792497417,2893,1726,26,749,35.167910447761194,0.5966125129623229,0.008987210508123056,0.25890079502246804
Forsyth,13117130306,1400000US13117130306,130306,5274,42.4,8.079549,0.131659,0.01603405978754892,652.7592072280272,1855,1825,30,229.59202302009678,0.016172506738544475,2.89,159250,69233,5274,570,0.1080773606370876,2284,1410,41,657,37.00061462814997,0.617338003502627,0.01795096322241681,0.28765323992994746
Forsyth,13117130307,1400000US13117130307,130307,6646,40,12.219325,0.115524,0.009365659847153379,543.8925636236045,2365,2278,87,193.54587917090348,0.03678646934460888,2.91,151414,59058,6584,213,0.03235115431348724,3434,1895,0,1185,32.458870609159625,0.5518345952242283,0,0.34507862550960977
Forsyth,13117130406,1400000US13117130406,130406,7006,39.6,7.12928,0.045175,0.006296645529172599,982.7079312356929,2595,2535,60,363.99187575743974,0.023121387283236993,2.76,108760,44527,6981,209,0.029938404240080218,4037,2882,0,687,27.108955223880596,0.7138964577656676,0,0.1701758731731484
Forsyth,13117130409,1400000US13117130409,130409,3572,46.6,8.855825,0.031795,0.003577448180727799,403.35033720743127,1493,1386,107,168.58960063009377,0.07166778298727394,2.54,78750,40374,3555,518,0.14571026722925456,2098,1702,9,169,25.505443234836704,0.8112488083889419,0.004289799809342231,0.08055290753098189
Forsyth,13117130410,1400000US13117130410,130410,8799,36,11.68548,0.085888,0.007296348223927754,752.9857566826523,3170,3086,84,271.27683244505147,0.026498422712933754,2.72,92418,44211,8409,543,0.06457367106671423,4524,3216,61,910,27.689540675152188,0.7108753315649867,0.013483642793987621,0.20114942528735633
Forsyth,13117130411,1400000US13117130411,130411,1740,53.6,14.80785,0.029562,0.0019923959784900495,117.5052421519667,848,679,169,57.26692261199296,0.19929245283018868,2.56,115945,47603,1740,59,0.0339080459770115,870,666,0,126,27.45967741935484,0.7655172413793103,0,0.14482758620689656
Forsyth,13117130412,1400000US13117130412,130412,3641,39.3,14.290014,0.279938,0.01921337832821961,254.7933123088613,1235,1197,38,86.42398810805923,0.03076923076923077,3.04,122343,53043,3641,224,0.06152156001098599,2261,1559,0,591,28.634730538922156,0.6895179124281291,0,0.26138876603272887
Forsyth,13117130413,1400000US13117130413,130413,3138,43.8,5.084459,0.075259,0.014585874654390027,617.174806601843,1207,1182,25,237.39005467445014,0.020712510356255178,2.49,51638,33707,2955,529,0.1790186125211506,1365,918,8,273,30.98901098901099,0.6725274725274726,0.005860805860805861,0.2
Forsyth,13117130414,1400000US13117130414,130414,4961,37.4,6.59284,0.043153,0.006502870030152232,752.4829967055169,1499,1499,0,227.36787181245109,0,3.31,141375,51031,4956,91,0.018361581920903956,2257,1541,7,533,32.259280742459396,0.6827647319450598,0.0031014621178555605,0.2361541869738591
Forsyth,13117130415,1400000US13117130415,130415,3601,45.1,7.295325,0.025919,0.003540245346282681,493.6037805032675,1218,1181,37,166.95623567147453,0.030377668308702793,3.05,138713,51931,3601,488,0.1355179116911969,1769,968,0,533,29.065533980582526,0.5472018089315998,0,0.30130016958733746
Forsyth,13117130503,1400000US13117130503,130503,3378,48.2,13.723287,20.144166,0.5947942409486772,246.15094036873236,1416,1240,176,103.18227695740825,0.12429378531073447,2.72,125379,57783,3378,380,0.11249259917110717,1751,1190,17,427,34.15785498489426,0.6796116504854369,0.009708737864077669,0.24386065105653912
Forsyth,13117130504,1400000US13117130504,130504,3467,42.6,8.56521,6.450273,0.4295747928987699,404.77699904614127,1607,1360,247,187.61945124521174,0.1537025513378967,2.55,90032,55055,3456,217,0.06278935185185185,1756,1284,0,182,30.644853875476493,0.7312072892938497,0,0.10364464692482915
Forsyth,13117130505,1400000US13117130505,130505,2646,54.9,11.924224,10.09665,0.4585035998117059,221.90123231499172,1153,1111,42,96.69392322720539,0.03642671292281006,2.38,106250,63527,2646,42,0.015873015873015872,1262,1077,0,121,35.09640666082384,0.8534072900158478,0,0.09587955625990491
Forsyth,13117130506,1400000US13117130506,130506,3771,39,10.311063,0.365091,0.0341968652756414,365.72368920643777,1474,1376,98,142.95325321938193,0.06648575305291723,2.74,97237,46825,3771,169,0.04481569875364625,1981,1301,0,456,28.79016393442623,0.6567390206966178,0,0.23018677435638565
Forsyth,13117130507,1400000US13117130507,130507,3167,43.8,6.355498,3.596377,0.3613768259750047,498.3087084599822,1374,1220,154,216.19076900032067,0.11208151382823872,2.6,91691,53161,3167,40,0.012630249447426587,1869,1202,13,525,37.005208333333336,0.6431246655965757,0.006955591225254147,0.2808988764044944
Forsyth,13117130508,1400000US13117130508,130508,5358,38.3,11.342543,0.147926,0.012873800016343981,472.3808408749255,1896,1814,82,167.15828187735326,0.043248945147679324,2.95,153906,59788,5358,37,0.006905561776782382,2717,1681,7,940,26.494091164884637,0.6186970923813029,0.002576370997423629,0.3459698196540302
Forsyth,13117130509,1400000US13117130509,130509,4154,43.7,8.570521,1.239981,0.12639322636089367,484.68465336004664,1647,1552,95,192.17034763697563,0.05768063145112325,2.68,138571,54344,4154,151,0.036350505536831966,2101,1583,0,402,24.226015303119482,0.7534507377439315,0,0.19133745835316515
Forsyth,13117130511,1400000US13117130511,130511,6240,34.2,6.043795,0.021312,0.003513870406573206,1032.463874105591,1853,1804,49,306.5954421021891,0.02644360496492175,3.46,159375,53302,6240,177,0.028365384615384615,3101,2036,0,867,27.94762757385855,0.6565623992260561,0,0.2795872299258304
Forsyth,13117130512,1400000US13117130512,130512,3477,34.3,12.145074,0.056801,0.004655104236029299,286.2889102198966,1197,1131,66,98.55847728881686,0.05513784461152882,3.07,144313,51819,3477,40,0.011504170261719874,1705,1085,37,488,36.00657354149548,0.6363636363636364,0.021700879765395895,0.28621700879765394
Forsyth,13117130601,1400000US13117130601,130601,6144,35.7,17.293535,0.094884,0.0054567353133139936,355.27727558304304,2112,2034,78,122.12656348167106,0.036931818181818184,3.02,113268,44301,6144,380,0.061848958333333336,3016,1687,41,852,32.16035120147874,0.5593501326259946,0.013594164456233421,0.28249336870026526
Forsyth,13117130602,1400000US13117130602,130602,6130,32.4,5.56328,0.029195,0.005220407780097363,1101.8679627845445,2026,2002,24,364.1736529529343,0.011846001974333662,3.06,117687,46895,6130,790,0.12887438825448613,3315,1938,37,904,24.85690584819577,0.5846153846153846,0.011161387631975868,0.2726998491704374
Forsyth,13117130603,1400000US13117130603,130603,8828,38.7,15.338298,0.103817,0.006722978037658702,575.5527764553799,3434,3279,155,223.8840319832096,0.04513686662783926,2.68,153490,65686,8828,94,0.010647938377888537,5270,3417,82,1508,29.291600212652845,0.6483870967741936,0.01555977229601518,0.2861480075901328
Forsyth,13117130604,1400000US13117130604,130604,5330,40.2,6.35803,0.021984,0.003445760463848512,838.3099796635121,1749,1723,26,275.0852072104095,0.014865637507146942,3.09,179712,60279,5330,140,0.02626641651031895,2752,1684,0,923,28.843630399125207,0.6119186046511628,0,0.33539244186046513
Forsyth,13117130605,1400000US13117130605,130605,4734,42.4,7.31328,0.017136,0.0023376572352783254,647.3155683906538,1526,1506,20,208.6615034567253,0.01310615989515072,3.14,176818,61273,4734,243,0.051330798479087454,2428,1538,0,793,29.810397553516818,0.6334431630971994,0,0.3266062602965404
Forsyth,13117130606,1400000US13117130606,130606,5555,39.8,4.426234,0.03824,0.008565398745742499,1255.0172449084255,1839,1813,26,415.47735614520155,0.014138118542686243,3.04,150114,59835,5529,62,0.011213601012841383,2766,1641,0,956,30.552486187845304,0.5932754880694143,0,0.34562545191612437
Forsyth,13117130607,1400000US13117130607,130607,8691,40.8,7.704708,0.035755,0.004619232725484251,1128.0116001800457,2974,2912,62,385.9977561771322,0.020847343644922665,2.98,175938,59239,8673,272,0.031361697221261385,4091,1968,8,1888,36.311847480708124,0.4810559765338548,0.001955512099731117,0.46150085553654363
Forsyth,13117130608,1400000US13117130608,130608,6149,41.5,8.660788,0.055847,0.0064069448818265306,709.981585971161,1954,1919,35,225.61457456296125,0.01791197543500512,3.2,154010,64024,6149,119,0.01935274028297284,2894,1831,39,763,48.40685124354763,0.6326883206634416,0.013476157567380787,0.26364892881824464
Forsyth,13117130609,1400000US13117130609,130609,6937,39.5,6.811203,0.028838,0.004216056599660733,1018.4691309303217,1935,1919,16,284.09078396283303,0.008268733850129198,3.61,153105,50488,6937,298,0.042958051030704915,3448,2296,20,896,32.70376175548589,0.665893271461717,0.00580046403712297,0.25986078886310904
Forsyth,13117130610,1400000US13117130610,130610,6102,39.8,10.366116,0.206212,0.019504881044174943,588.6486317536867,1924,1864,60,185.60471443692123,0.031185031185031187,3.27,175672,62875,6102,355,0.058177646673221894,3347,2501,0,639,33.47858197932053,0.7472363310427248,0,0.19091723931879295
Forsyth,13117130611,1400000US13117130611,130611,5397,38.8,6.1645200000000004,0.17782800000000001,0.028038196579563277,875.4939557337797,1625,1625,0,263.60527664765465,0,3.32,186473,65071,5397,288,0.05336297943301834,2758,1518,19,1003,33.20797720797721,0.5503988397389412,0.006889050036258158,0.3636693255982596
Forsyth,13117130613,1400000US13117130613,130613,6553,38.9,8.05943,0.027922,0.0034525515891975517,813.0847963193426,2374,2216,158,294.5617742197649,0.06655433866891322,2.94,136667,57026,6543,42,0.006419073819348923,2817,1443,25,1166,28.737129012719564,0.5122470713525027,0.008874689385871494,0.4139155129570465
Forsyth,13117130614,1400000US13117130614,130614,4349,43.6,5.287147,0.046127,0.0086489087191095,822.56082533737,1961,1729,232,370.8994661960411,0.11830698623151453,2.51,126635,97430,4338,164,0.03780544029506685,1829,989,50,615,28.70675453047776,0.5407326407873154,0.02733734281027884,0.33624931656642976
Forsyth,13117130615,1400000US13117130615,130615,3074,46.7,4.228311,0.030092,0.00706649887293429,727.0042340783353,909,909,0,214.97945633611153,0,3.37,204271,84415,3050,107,0.035081967213114754,1570,1045,3,428,30.683012259194395,0.6656050955414012,0.001910828025477707,0.27261146496815286
Fulton,13121000100,1400000US13121000100,000100,5160,44.8,3.332105,0.015686,0.004685477677668648,1548.5706482838928,2520,2458,62,756.2786886967848,0.024603174603174603,2.09,154808,89698,5159,438,0.08490017445241325,2765,1959,17,526,20.906654756587763,0.708499095840868,0.006148282097649186,0.19023508137432188
Fulton,13121000201,1400000US13121000201,000201,2233,40.2,1.288363,0,0,1733.2071784116745,1331,1220,111,1033.0939339301115,0.08339594290007513,1.83,120982,119300,2233,44,0.019704433497536946,1502,1143,0,347,20.857142857142858,0.7609853528628495,0,0.2310252996005326
Fulton,13121000202,1400000US13121000202,000202,4106,41.6,1.590214,0,0,2582.042416932564,1681,1681,0,1057.0904293384413,0,2.37,182409,131205,3978,105,0.026395173453996983,2103,1136,37,802,22.359723289777094,0.5401806942463148,0.01759391345696624,0.38135996195910604
Fulton,13121000400,1400000US13121000400,000400,2014,43.1,1.555434,0.048284,0.03010753760947997,1294.8154662942948,1294,1064,230,831.9221516309917,0.1777434312210201,1.76,127500,130927,1890,55,0.0291005291005291,1127,510,96,305,18.753041362530414,0.4525288376220053,0.08518189884649512,0.2706299911268855
Fulton,13121000501,1400000US13121000501,000501,4385,30.4,1.253179,0,0,3499.101086117785,2973,2416,557,2372.366597269823,0.18735284224688867,1.72,103485,94804,4162,631,0.15160980297933685,3303,1510,216,1165,21.113189897100092,0.457160157432637,0.0653950953678474,0.3527096578867696
Fulton,13121000502,1400000US13121000502,000502,1779,48.4,2.044041,0.011397,0.005544803589307972,870.3347926974068,940,816,124,459.8733587046444,0.13191489361702127,2.15,120357,148731,1779,40,0.022484541877459248,1025,487,27,430,16.34453781512605,0.4751219512195122,0.026341463414634145,0.4195121951219512
Fulton,13121000601,1400000US13121000601,000601,4626,24.3,1.024389,0,0,4515.862626404618,2104,1814,290,2053.907255935001,0.13783269961977188,1.91,76346,36369,3581,1105,0.3085730242948897,2746,968,115,962,19.84865470852018,0.3525127458120903,0.041879096868171886,0.3503277494537509
Fulton,13121000602,1400000US13121000602,000602,2960,27.5,0.432421,0.002002,0.004608411617248626,6845.18096947188,1950,1664,286,4509.494219753435,0.14666666666666667,1.78,65391,53117,2960,835,0.28209459459459457,2005,1073,290,386,23.116121062384188,0.5351620947630923,0.14463840399002495,0.19251870324189527
Fulton,13121000700,1400000US13121000700,000700,2897,41.3,1.766998,0,0,1639.503836450296,456,392,64,258.0648082227597,0.14035087719298245,1.98,103167,28153,879,132,0.15017064846416384,511,307,32,109,25.37313432835821,0.6007827788649707,0.06262230919765166,0.21330724070450097
Fulton,13121001001,1400000US13121001001,001001,4800,25.5,0.935254,0,0,5132.295611673406,2653,2224,429,2836.662553701989,0.16170373162457596,1.71,100278,66762,3831,769,0.20073087966588357,3276,1057,49,1463,16.097628240485385,0.32264957264957267,0.014957264957264958,0.4465811965811966
Fulton,13121001002,1400000US13121001002,001002,7337,20.4,1.764444,0,0,4158.25041769532,738,685,53,418.26207009120156,0.07181571815718157,1.82,43938,8540,1267,412,0.32517758484609316,1932,476,76,590,16.136363636363637,0.2463768115942029,0.039337474120082816,0.3053830227743271
Fulton,13121001101,1400000US13121001101,001101,3405,39.8,0.210049,0,0,16210.503263524224,2595,2269,326,12354.260196430356,0.125626204238921,1.5,123250,111317,3405,282,0.0828193832599119,2473,1114,87,1013,31.910958904109588,0.4504650222401941,0.03517994338859685,0.40962393853619083
Fulton,13121001102,1400000US13121001102,001102,3488,33.8,0.275116,0,0,12678.288431061805,2846,2591,255,10344.72731502348,0.08959943780744906,1.35,113689,98862,3488,210,0.060206422018348624,2740,1000,212,773,22.32079308591764,0.36496350364963503,0.07737226277372262,0.2821167883211679
